Format Version,1.1,Take Name,Take 2024-07-23 01.09.45 PM,Capture Frame Rate,51.000000,Export Frame Rate,51.000000,Capture Start Time,2024-07-23 01.09.45.660 PM,Total Frames,52975,Rotation Type,Quaternion

,,Marker,Marker,Marker
,,Marker-10000,Marker-10000,Marker-10000
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710"
,,Position,Position,Position
Frame,Time,X,Y,Z
41492,813.568627,-0.682615,0.492819,0.791434
41493,813.588235,-0.682598,0.492800,0.791432
41494,813.607843,,,
41495,813.627451,-0.682559,0.492723,0.791413
41496,813.647059,,,
41497,813.666667,-0.682535,0.492709,0.791407
41498,813.686275,,,
41499,813.705882,-0.682553,0.492740,0.791419
41500,813.725490,,,
41501,813.745098,-0.682588,0.492834,0.791432
41502,813.764706,,,
41503,813.784314,-0.682622,0.492855,0.791433
41504,813.803922,,,
41505,813.823529,,,
41506,813.843137,-0.682655,0.492901,0.791451
41507,813.862745,,,
41508,813.882353,-0.682658,0.492916,0.791459
41509,813.901961,,,
41510,813.921569,-0.682648,0.492943,0.791447
41511,813.941176,,,
41512,813.960784,-0.682614,0.492898,0.791448
41513,813.980392,,,
41514,814.000000,-0.682595,0.492824,0.791447
41515,814.019608,,,
41516,814.039216,,,
41517,814.058824,,,
41518,814.078431,,,
41519,814.098039,,,
41520,814.117647,,,
41521,814.137255,,,
41522,814.156863,,,
41523,814.176471,,,
41524,814.196078,,,
41525,814.215686,,,
41526,814.235294,,,
41527,814.254902,,,
41528,814.274510,,,
41529,814.294118,,,
41530,814.313725,,,
41531,814.333333,,,
41532,814.352941,,,
41533,814.372549,,,
41534,814.392157,,,
41535,814.411765,,,
41536,814.431373,-0.682599,0.492811,0.791446
41537,814.450980,,,
41538,814.470588,-0.683107,0.493649,0.791649
41539,814.490196,,,
41540,814.509804,-0.682743,0.493177,0.791499
41541,814.529412,-0.682623,0.493001,0.791446
41542,814.549020,,,
41543,814.568627,-0.682654,0.492996,0.791440
41544,814.588235,,,
41545,814.607843,-0.682686,0.493006,0.791436
41546,814.627451,,,
41547,814.647059,-0.682650,0.493044,0.791492
41548,814.666667,,,
41549,814.686275,-0.682693,0.493041,0.791456
41550,814.705882,,,
41551,814.725490,-0.682707,0.493000,0.791443
41552,814.745098,,,
41553,814.764706,,,
41554,814.784314,-0.682724,0.492988,0.791432
41555,814.803922,,,
41556,814.823529,-0.682718,0.493062,0.791471
41557,814.843137,,,
41558,814.862745,-0.682737,0.493051,0.791453
41559,814.882353,,,
41560,814.901961,-0.682812,0.493023,0.791442
41561,814.921569,,,
41562,814.941176,-0.682816,0.492991,0.791436
41563,814.960784,,,
41564,814.980392,-0.682816,0.493036,0.791470
41565,815.000000,-0.682816,0.493070,0.791475
41566,815.019608,,,
41567,815.039216,-0.682814,0.493131,0.791460
41568,815.058824,,,
41569,815.078431,-0.682809,0.493109,0.791442
41570,815.098039,,,
41571,815.117647,-0.682798,0.493087,0.791429
41572,815.137255,,,
41573,815.156863,-0.682801,0.493041,0.791412
41574,815.176471,,,
41575,815.196078,-0.682804,0.493072,0.791416
41576,815.215686,,,
41577,815.235294,,,
41578,815.254902,-0.682810,0.493081,0.791409
41579,815.274510,,,
41580,815.294118,-0.682826,0.493035,0.791405
41581,815.313725,,,
41582,815.333333,-0.682808,0.493014,0.791407
41583,815.352941,,,
41584,815.372549,-0.682810,0.493045,0.791413
41585,815.392157,,,
41586,815.411765,-0.682784,0.493063,0.791429
41587,815.431373,,,
41588,815.450980,-0.682798,0.493052,0.791427
41589,815.470588,-0.682805,0.493037,0.791422
41590,815.490196,,,
41591,815.509804,-0.682814,0.493020,0.791412
41592,815.529412,,,
41593,815.549020,-0.682820,0.493110,0.791434
41594,815.568627,,,
41595,815.588235,-0.682838,0.493175,0.791452
41596,815.607843,,,
41597,815.627451,-0.682879,0.493170,0.791444
41598,815.647059,,,
41599,815.666667,-0.682905,0.493106,0.791427
41600,815.686275,,,
41601,815.705882,,,
41602,815.725490,-0.682887,0.493109,0.791451
41603,815.745098,,,
41604,815.764706,-0.682891,0.493099,0.791457
41605,815.784314,,,
41606,815.803922,-0.682888,0.493024,0.791448
41607,815.823529,,,
41608,815.843137,-0.682884,0.493000,0.791424
41609,815.862745,,,
41610,815.882353,-0.682869,0.493044,0.791434
41611,815.901961,,,
41612,815.921569,-0.682865,0.493104,0.791446
41613,815.941176,-0.682863,0.493122,0.791459
41614,815.960784,,,
41615,815.980392,-0.682865,0.493129,0.791489
41616,816.000000,,,
41617,816.019608,-0.682884,0.493125,0.791480
41618,816.039216,,,
41619,816.058824,-0.682866,0.493156,0.791497
41620,816.078431,,,
41621,816.098039,-0.682864,0.493188,0.791506
41622,816.117647,,,
41623,816.137255,-0.683342,0.493892,0.791721
41624,816.156863,,,
41625,816.176471,,,
41626,816.196078,-0.682860,0.493138,0.791523
41627,816.215686,,,
41628,816.235294,-0.682867,0.493150,0.791537
41629,816.254902,,,
41630,816.274510,-0.682874,0.493196,0.791556
41631,816.294118,,,
41632,816.313725,-0.682891,0.493210,0.791561
41633,816.333333,,,
41634,816.352941,-0.682950,0.493180,0.791563
41635,816.372549,,,
41636,816.392157,-0.682976,0.493162,0.791551
41637,816.411765,-0.682971,0.493167,0.791553
41638,816.431373,,,
41639,816.450980,-0.682943,0.493200,0.791569
41640,816.470588,,,
41641,816.490196,-0.682948,0.493217,0.791573
41642,816.509804,,,
41643,816.529412,-0.682947,0.493170,0.791575
41644,816.549020,,,
41645,816.568627,-0.682986,0.493153,0.791575
41646,816.588235,,,
41647,816.607843,,,
41648,816.627451,,,
41649,816.647059,,,
41650,816.666667,,,
41651,816.686275,,,
41652,816.705882,,,
41653,816.725490,,,
41654,816.745098,,,
41655,816.764706,,,
41656,816.784314,,,
41657,816.803922,,,
41658,816.823529,,,
41659,816.843137,,,
41660,816.862745,,,
41661,816.882353,,,
41662,816.901961,,,
41663,816.921569,,,
41664,816.941176,,,
41665,816.960784,,,
41666,816.980392,,,
41667,817.000000,-0.682970,0.493201,0.791587
41668,817.019608,,,
41669,817.039216,-0.682994,0.493255,0.791598
41670,817.058824,,,
41671,817.078431,-0.683054,0.493253,0.791604
41672,817.098039,,,
41673,817.117647,-0.683097,0.493200,0.791586
41674,817.137255,-0.683110,0.493189,0.791582
41675,817.156863,,,
41676,817.176471,-0.683120,0.493214,0.791592
41677,817.196078,,,
41678,817.215686,-0.683112,0.493225,0.791589
41679,817.235294,,,
41680,817.254902,-0.683098,0.493242,0.791618
41681,817.274510,,,
41682,817.294118,-0.683094,0.493248,0.791609
41683,817.313725,,,
41684,817.333333,-0.683101,0.493297,0.791606
41685,817.352941,,,
41686,817.372549,,,
41687,817.392157,-0.683097,0.493408,0.791626
41688,817.411765,,,
41689,817.431373,-0.683116,0.493441,0.791631
41690,817.450980,,,
41691,817.470588,-0.683148,0.493408,0.791615
41692,817.490196,,,
41693,817.509804,-0.683199,0.493346,0.791600
41694,817.529412,,,
41695,817.549020,-0.683199,0.493327,0.791580
41696,817.568627,,,
41697,817.588235,-0.683178,0.493286,0.791561
41698,817.607843,-0.683168,0.493267,0.791555
41699,817.627451,,,
41700,817.647059,-0.683158,0.493249,0.791556
41701,817.666667,,,
41702,817.686275,-0.683149,0.493285,0.791571
41703,817.705882,,,
41704,817.725490,-0.683153,0.493387,0.791581
41705,817.745098,,,
41706,817.764706,-0.683680,0.494211,0.791797
41707,817.784314,,,
41708,817.803922,-0.683777,0.494340,0.791819
41709,817.823529,,,
41710,817.843137,,,
41711,817.862745,-0.683817,0.494343,0.791823
41712,817.882353,,,
41713,817.901961,-0.683850,0.494348,0.791808
41714,817.921569,,,
41715,817.941176,-0.683861,0.494303,0.791794
41716,817.960784,,,
41717,817.980392,-0.683363,0.493398,0.791569
41718,818.000000,,,
41719,818.019608,-0.683318,0.493252,0.791544
41720,818.039216,,,
41721,818.058824,-0.683343,0.493279,0.791542
41722,818.078431,-0.683353,0.493314,0.791546
41723,818.098039,,,
41724,818.117647,-0.683355,0.493408,0.791561
41725,818.137255,,,
41726,818.156863,-0.683334,0.493500,0.791567
41727,818.176471,,,
41728,818.196078,-0.683343,0.493557,0.791593
41729,818.215686,,,
41730,818.235294,-0.683349,0.493580,0.791593
41731,818.254902,,,
41732,818.274510,-0.683369,0.493608,0.791609
41733,818.294118,,,
41734,818.313725,,,
41735,818.333333,-0.683381,0.493546,0.791603
41736,818.352941,,,
41737,818.372549,-0.683447,0.493436,0.791572
41738,818.392157,,,
41739,818.411765,-0.683478,0.493352,0.791557
41740,818.431373,,,
41741,818.450980,-0.683472,0.493418,0.791571
41742,818.470588,,,
41743,818.490196,-0.683464,0.493509,0.791589
41744,818.509804,,,
41745,818.529412,-0.683486,0.493517,0.791581
41746,818.549020,-0.683491,0.493524,0.791586
41747,818.568627,,,
41748,818.588235,-0.683480,0.493569,0.791615
41749,818.607843,,,
41750,818.627451,-0.683508,0.493673,0.791620
41751,818.647059,,,
41752,818.666667,-0.684047,0.494441,0.791854
41753,818.686275,,,
41754,818.705882,-0.683550,0.493716,0.791637
41755,818.725490,,,
41756,818.745098,-0.683514,0.493581,0.791622
41757,818.764706,,,
41758,818.784314,,,
41759,818.803922,-0.683633,0.493701,0.791637
41760,818.823529,,,
41761,818.843137,-0.684157,0.494446,0.791832
41762,818.862745,,,
41763,818.882353,-0.684145,0.494484,0.791820
41764,818.901961,,,
41765,818.921569,-0.684159,0.494490,0.791818
41766,818.941176,,,
41767,818.960784,-0.684161,0.494524,0.791830
41768,818.980392,,,
41769,819.000000,-0.684154,0.494544,0.791841
41770,819.019608,-0.684153,0.494547,0.791842
41771,819.039216,,,
41772,819.058824,-0.684162,0.494532,0.791833
41773,819.078431,,,
41774,819.098039,-0.684161,0.494442,0.791802
41775,819.117647,,,
41776,819.137255,-0.683641,0.493593,0.791612
41777,819.156863,,,
41778,819.176471,,,
41779,819.196078,,,
41780,819.215686,,,
41781,819.235294,,,
41782,819.254902,,,
41783,819.274510,,,
41784,819.294118,,,
41785,819.313725,,,
41786,819.333333,,,
41787,819.352941,,,
41788,819.372549,,,
41789,819.392157,,,
41790,819.411765,,,
41791,819.431373,,,
41792,819.450980,,,
41793,819.470588,,,
41794,819.490196,,,
41795,819.509804,,,
41796,819.529412,,,
41797,819.549020,,,
41798,819.568627,-0.683679,0.493583,0.791589
41799,819.588235,,,
41800,819.607843,-0.683714,0.493669,0.791608
41801,819.627451,,,
41802,819.647059,-0.683740,0.493716,0.791598
41803,819.666667,,,
41804,819.686275,-0.683747,0.493772,0.791623
41805,819.705882,,,
41806,819.725490,,,
41807,819.745098,-0.683728,0.493824,0.791629
41808,819.764706,,,
41809,819.784314,-0.683726,0.493810,0.791638
41810,819.803922,,,
41811,819.823529,-0.683712,0.493742,0.791613
41812,819.843137,,,
41813,819.862745,-0.683709,0.493664,0.791588
41814,819.882353,,,
41815,819.901961,-0.683736,0.493637,0.791581
41816,819.921569,,,
41817,819.941176,-0.683750,0.493672,0.791605
41818,819.960784,-0.683769,0.493708,0.791617
41819,819.980392,,,
41820,820.000000,-0.683826,0.493791,0.791633
41821,820.019608,,,
41822,820.039216,-0.683851,0.493783,0.791625
41823,820.058824,,,
41824,820.078431,-0.683857,0.493838,0.791641
41825,820.098039,,,
41826,820.117647,-0.683813,0.493888,0.791659
41827,820.137255,,,
41828,820.156863,-0.683755,0.493912,0.791701
41829,820.176471,,,
41830,820.196078,,,
41831,820.215686,-0.684345,0.494645,0.791885
41832,820.235294,,,
41833,820.254902,-0.684329,0.494518,0.791853
41834,820.274510,,,
41835,820.294118,-0.683805,0.493749,0.791656
41836,820.313725,,,
41837,820.333333,-0.683849,0.493794,0.791668
41838,820.352941,,,
41839,820.372549,-0.683931,0.493800,0.791666
41840,820.392157,,,
41841,820.411765,-0.683931,0.493811,0.791678
41842,820.431373,-0.683928,0.493845,0.791690
41843,820.450980,,,
41844,820.470588,-0.684010,0.494072,0.791752
41845,820.490196,,,
41846,820.509804,-0.684442,0.494749,0.791948
41847,820.529412,,,
41848,820.549020,-0.683892,0.493980,0.791731
41849,820.568627,,,
41850,820.588235,-0.683823,0.493938,0.791718
41851,820.607843,,,
41852,820.627451,-0.683806,0.493919,0.791716
41853,820.647059,,,
41854,820.666667,,,
41855,820.686275,-0.683875,0.493885,0.791715
41856,820.705882,,,
41857,820.725490,-0.683921,0.493849,0.791730
41858,820.745098,,,
41859,820.764706,-0.684010,0.493891,0.791700
41860,820.784314,,,
41861,820.803922,-0.684051,0.493923,0.791712
41862,820.823529,,,
41863,820.843137,-0.684033,0.493935,0.791736
41864,820.862745,,,
41865,820.882353,-0.683993,0.493963,0.791748
41866,820.901961,-0.683967,0.493974,0.791754
41867,820.921569,,,
41868,820.941176,-0.683919,0.493992,0.791768
41869,820.960784,,,
41870,820.980392,-0.683917,0.494028,0.791766
41871,821.000000,,,
41872,821.019608,-0.683894,0.494010,0.791781
41873,821.039216,,,
41874,821.058824,-0.683947,0.494031,0.791778
41875,821.078431,,,
41876,821.098039,-0.684015,0.494006,0.791753
41877,821.117647,,,
41878,821.137255,,,
41879,821.156863,-0.684054,0.494001,0.791741
41880,821.176471,,,
41881,821.196078,-0.684011,0.493989,0.791731
41882,821.215686,,,
41883,821.235294,-0.683986,0.493989,0.791727
41884,821.254902,,,
41885,821.274510,-0.683963,0.493953,0.791738
41886,821.294118,,,
41887,821.313725,-0.683928,0.493986,0.791732
41888,821.333333,,,
41889,821.352941,-0.683927,0.494069,0.791738
41890,821.372549,-0.684071,0.494286,0.791793
41891,821.392157,,,
41892,821.411765,-0.684544,0.494929,0.791968
41893,821.431373,,,
41894,821.450980,-0.684551,0.494884,0.791962
41895,821.470588,,,
41896,821.490196,-0.684041,0.494090,0.791729
41897,821.509804,,,
41898,821.529412,-0.684105,0.494064,0.791716
41899,821.549020,,,
41900,821.568627,-0.684127,0.494088,0.791709
41901,821.588235,,,
41902,821.607843,,,
41903,821.627451,-0.684109,0.494069,0.791704
41904,821.647059,,,
41905,821.666667,-0.684105,0.494039,0.791704
41906,821.686275,,,
41907,821.705882,-0.684079,0.494029,0.791698
41908,821.725490,,,
41909,821.745098,,,
41910,821.764706,,,
41911,821.784314,,,
41912,821.803922,,,
41913,821.823529,,,
41914,821.843137,,,
41915,821.862745,,,
41916,821.882353,,,
41917,821.901961,,,
41918,821.921569,,,
41919,821.941176,,,
41920,821.960784,,,
41921,821.980392,,,
41922,822.000000,,,
41923,822.019608,,,
41924,822.039216,,,
41925,822.058824,,,
41926,822.078431,,,
41927,822.098039,,,
41928,822.117647,,,
41929,822.137255,-0.684091,0.494099,0.791721
41930,822.156863,,,
41931,822.176471,-0.684102,0.494152,0.791732
41932,822.196078,,,
41933,822.215686,-0.684201,0.494107,0.791703
41934,822.235294,,,
41935,822.254902,-0.684258,0.494127,0.791695
41936,822.274510,,,
41937,822.294118,-0.684255,0.494153,0.791681
41938,822.313725,-0.684251,0.494158,0.791679
41939,822.333333,,,
41940,822.352941,-0.684247,0.494143,0.791682
41941,822.372549,,,
41942,822.392157,-0.684237,0.494076,0.791670
41943,822.411765,,,
41944,822.431373,-0.684230,0.494118,0.791688
41945,822.450980,,,
41946,822.470588,-0.684193,0.494184,0.791686
41947,822.490196,,,
41948,822.509804,-0.684221,0.494172,0.791676
41949,822.529412,,,
41950,822.549020,,,
41951,822.568627,-0.684249,0.494162,0.791667
41952,822.588235,,,
41953,822.607843,-0.684300,0.494192,0.791657
41954,822.627451,,,
41955,822.647059,-0.684349,0.494231,0.791667
41956,822.666667,,,
41957,822.686275,-0.684352,0.494192,0.791642
41958,822.705882,,,
41959,822.725490,-0.684336,0.494214,0.791667
41960,822.745098,,,
41961,822.764706,-0.684324,0.494183,0.791649
41962,822.784314,-0.684326,0.494176,0.791644
41963,822.803922,,,
41964,822.823529,-0.684335,0.494191,0.791645
41965,822.843137,,,
41966,822.862745,-0.684350,0.494293,0.791651
41967,822.882353,,,
41968,822.901961,-0.684875,0.495116,0.791874
41969,822.921569,,,
41970,822.941176,-0.684363,0.494341,0.791643
41971,822.960784,,,
41972,822.980392,-0.684359,0.494261,0.791641
41973,823.000000,,,
41974,823.019608,,,
41975,823.039216,-0.684394,0.494315,0.791639
41976,823.058824,,,
41977,823.078431,-0.684422,0.494305,0.791635
41978,823.098039,,,
41979,823.117647,-0.684443,0.494281,0.791633
41980,823.137255,,,
41981,823.156863,-0.684451,0.494259,0.791636
41982,823.176471,,,
41983,823.196078,-0.684457,0.494298,0.791648
41984,823.215686,,,
41985,823.235294,-0.684435,0.494347,0.791649
41986,823.254902,-0.684438,0.494367,0.791656
41987,823.274510,,,
41988,823.294118,-0.684470,0.494386,0.791679
41989,823.313725,,,
41990,823.333333,-0.684481,0.494360,0.791670
41991,823.352941,,,
41992,823.372549,-0.684527,0.494362,0.791663
41993,823.392157,,,
41994,823.411765,-0.684541,0.494375,0.791668
41995,823.431373,,,
41996,823.450980,-0.684543,0.494341,0.791672
41997,823.470588,,,
41998,823.490196,,,
41999,823.509804,-0.684546,0.494308,0.791674
42000,823.529412,,,
42001,823.549020,-0.684548,0.494351,0.791675
42002,823.568627,,,
42003,823.588235,-0.684504,0.494402,0.791686
42004,823.607843,,,
42005,823.627451,-0.684529,0.494458,0.791664
42006,823.647059,,,
42007,823.666667,-0.684526,0.494406,0.791655
42008,823.686275,,,
42009,823.705882,-0.684521,0.494453,0.791694
42010,823.725490,-0.684521,0.494472,0.791700
42011,823.745098,,,
42012,823.764706,-0.684519,0.494484,0.791686
42013,823.784314,,,
42014,823.803922,-0.684495,0.494473,0.791671
42015,823.823529,,,
42016,823.843137,-0.684531,0.494469,0.791664
42017,823.862745,,,
42018,823.882353,-0.684479,0.494392,0.791663
42019,823.901961,,,
42020,823.921569,-0.684471,0.494413,0.791672
42021,823.941176,,,
42022,823.960784,,,
42023,823.980392,-0.684460,0.494441,0.791674
42024,824.000000,,,
42025,824.019608,-0.684474,0.494457,0.791673
42026,824.039216,,,
42027,824.058824,-0.684481,0.494531,0.791698
42028,824.078431,,,
42029,824.098039,-0.684450,0.494569,0.791685
42030,824.117647,,,
42031,824.137255,-0.684469,0.494570,0.791679
42032,824.156863,,,
42033,824.176471,-0.684460,0.494539,0.791662
42034,824.196078,-0.684451,0.494518,0.791656
42035,824.215686,,,
42036,824.235294,-0.684431,0.494479,0.791650
42037,824.254902,,,
42038,824.274510,-0.684418,0.494464,0.791650
42039,824.294118,,,
42040,824.313725,,,
42041,824.333333,,,
42042,824.352941,,,
42043,824.372549,,,
42044,824.392157,,,
42045,824.411765,,,
42046,824.431373,,,
42047,824.450980,,,
42048,824.470588,,,
42049,824.490196,,,
42050,824.509804,,,
42051,824.529412,,,
42052,824.549020,,,
42053,824.568627,,,
42054,824.588235,,,
42055,824.607843,,,
42056,824.627451,,,
42057,824.647059,,,
42058,824.666667,,,
42059,824.686275,,,
42060,824.705882,-0.684418,0.494458,0.791649
42061,824.725490,,,
42062,824.745098,-0.684391,0.494473,0.791636
42063,824.764706,,,
42064,824.784314,-0.684304,0.494457,0.791661
42065,824.803922,,,
42066,824.823529,-0.684269,0.494492,0.791666
42067,824.843137,,,
42068,824.862745,-0.684245,0.494502,0.791688
42069,824.882353,,,
42070,824.901961,-0.684251,0.494566,0.791699
42071,824.921569,-0.684246,0.494588,0.791704
42072,824.941176,,,
42073,824.960784,-0.684214,0.494577,0.791713
42074,824.980392,,,
42075,825.000000,-0.684236,0.494480,0.791714
42076,825.019608,,,
42077,825.039216,-0.684238,0.494441,0.791730
42078,825.058824,,,
42079,825.078431,-0.684248,0.494446,0.791716
42080,825.098039,,,
42081,825.117647,-0.684261,0.494450,0.791722
42082,825.137255,,,
42083,825.156863,,,
42084,825.176471,-0.684281,0.494450,0.791731
42085,825.196078,,,
42086,825.215686,-0.684262,0.494508,0.791759
42087,825.235294,,,
42088,825.254902,-0.684207,0.494557,0.791778
42089,825.274510,,,
42090,825.294118,-0.684753,0.495380,0.791972
42091,825.313725,,,
42092,825.333333,-0.684744,0.495403,0.791993
42093,825.352941,,,
42094,825.372549,-0.684710,0.495393,0.791991
42095,825.392157,-0.684700,0.495392,0.791989
42096,825.411765,,,
42097,825.431373,-0.684693,0.495386,0.791983
42098,825.450980,,,
42099,825.470588,-0.684709,0.495348,0.791984
42100,825.490196,,,
42101,825.509804,-0.684708,0.495358,0.791970
42102,825.529412,,,
42103,825.549020,-0.684208,0.494568,0.791760
42104,825.568627,,,
42105,825.588235,-0.684139,0.494488,0.791774
42106,825.607843,,,
42107,825.627451,,,
42108,825.647059,-0.684200,0.494648,0.791827
42109,825.666667,,,
42110,825.686275,-0.684648,0.495404,0.792043
42111,825.705882,,,
42112,825.725490,-0.684601,0.495417,0.792050
42113,825.745098,,,
42114,825.764706,-0.684644,0.495422,0.792076
42115,825.784314,,,
42116,825.803922,-0.684196,0.494700,0.791882
42117,825.823529,,,
42118,825.843137,-0.684149,0.494543,0.791839
42119,825.862745,-0.684165,0.494538,0.791838
42120,825.882353,,,
42121,825.901961,-0.684178,0.494544,0.791840
42122,825.921569,,,
42123,825.941176,-0.684163,0.494541,0.791852
42124,825.960784,,,
42125,825.980392,-0.684135,0.494538,0.791867
42126,826.000000,,,
42127,826.019608,-0.684095,0.494551,0.791894
42128,826.039216,,,
42129,826.058824,-0.684092,0.494570,0.791899
42130,826.078431,,,
42131,826.098039,,,
42132,826.117647,-0.684074,0.494572,0.791893
42133,826.137255,,,
42134,826.156863,-0.684096,0.494579,0.791924
42135,826.176471,,,
42136,826.196078,-0.684152,0.494587,0.791932
42137,826.215686,,,
42138,826.235294,-0.684200,0.494553,0.791925
42139,826.254902,,,
42140,826.274510,-0.684218,0.494534,0.791920
42141,826.294118,,,
42142,826.313725,-0.684206,0.494527,0.791929
42143,826.333333,-0.684319,0.494716,0.791985
42144,826.352941,,,
42145,826.372549,-0.684730,0.495398,0.792175
42146,826.392157,,,
42147,826.411765,-0.684691,0.495447,0.792185
42148,826.431373,,,
42149,826.450980,-0.684684,0.495486,0.792182
42150,826.470588,,,
42151,826.490196,-0.684166,0.494680,0.791986
42152,826.509804,,,
42153,826.529412,-0.684607,0.495271,0.792157
42154,826.549020,,,
42155,826.568627,,,
42156,826.588235,-0.684180,0.494588,0.791964
42157,826.607843,,,
42158,826.627451,-0.684215,0.494597,0.791940
42159,826.647059,,,
42160,826.666667,-0.684229,0.494598,0.791932
42161,826.686275,,,
42162,826.705882,-0.684176,0.494567,0.791948
42163,826.725490,,,
42164,826.745098,-0.684166,0.494612,0.791970
42165,826.764706,,,
42166,826.784314,-0.684147,0.494633,0.791984
42167,826.803922,-0.684138,0.494622,0.791983
42168,826.823529,,,
42169,826.843137,-0.684127,0.494573,0.791970
42170,826.862745,,,
42171,826.882353,,,
42172,826.901961,,,
42173,826.921569,,,
42174,826.941176,,,
42175,826.960784,,,
42176,826.980392,,,
42177,827.000000,,,
42178,827.019608,,,
42179,827.039216,,,
42180,827.058824,,,
42181,827.078431,,,
42182,827.098039,,,
42183,827.117647,,,
42184,827.137255,,,
42185,827.156863,,,
42186,827.176471,,,
42187,827.196078,,,
42188,827.215686,,,
42189,827.235294,,,
42190,827.254902,-0.684130,0.494569,0.791986
42191,827.274510,-0.684144,0.494566,0.791985
42192,827.294118,,,
42193,827.313725,-0.684201,0.494559,0.791980
42194,827.333333,,,
42195,827.352941,-0.684237,0.494589,0.791989
42196,827.372549,,,
42197,827.392157,-0.684265,0.494590,0.791977
42198,827.411765,,,
42199,827.431373,-0.684278,0.494586,0.791965
42200,827.450980,,,
42201,827.470588,-0.684262,0.494597,0.791985
42202,827.490196,,,
42203,827.509804,,,
42204,827.529412,-0.684233,0.494615,0.791988
42205,827.549020,,,
42206,827.568627,-0.684190,0.494626,0.791984
42207,827.588235,,,
42208,827.607843,-0.684196,0.494651,0.791968
42209,827.627451,,,
42210,827.647059,-0.684167,0.494718,0.791989
42211,827.666667,,,
42212,827.686275,-0.684172,0.494763,0.791989
42213,827.705882,,,
42214,827.725490,-0.684213,0.494746,0.791994
42215,827.745098,-0.684238,0.494719,0.791988
42216,827.764706,,,
42217,827.784314,-0.684290,0.494651,0.791961
42218,827.803922,,,
42219,827.823529,-0.684319,0.494651,0.791955
42220,827.843137,,,
42221,827.862745,-0.684296,0.494602,0.791937
42222,827.882353,,,
42223,827.901961,-0.684297,0.494580,0.791957
42224,827.921569,,,
42225,827.941176,-0.684750,0.495328,0.792131
42226,827.960784,,,
42227,827.980392,,,
42228,828.000000,-0.684259,0.494695,0.791947
42229,828.019608,,,
42230,828.039216,-0.684262,0.494748,0.791971
42231,828.058824,,,
42232,828.078431,-0.684306,0.494788,0.791994
42233,828.098039,,,
42234,828.117647,-0.684339,0.494803,0.791962
42235,828.137255,,,
42236,828.156863,-0.684383,0.494778,0.791959
42237,828.176471,,,
42238,828.196078,-0.684400,0.494728,0.791952
42239,828.215686,-0.684394,0.494716,0.791952
42240,828.235294,,,
42241,828.254902,-0.684361,0.494724,0.791957
42242,828.274510,,,
42243,828.294118,-0.684341,0.494746,0.791959
42244,828.313725,,,
42245,828.333333,-0.684305,0.494713,0.791952
42246,828.352941,,,
42247,828.372549,-0.684327,0.494725,0.791939
42248,828.392157,,,
42249,828.411765,-0.684320,0.494797,0.791944
42250,828.431373,,,
42251,828.450980,,,
42252,828.470588,-0.684358,0.494897,0.791989
42253,828.490196,,,
42254,828.509804,-0.684421,0.494854,0.791977
42255,828.529412,,,
42256,828.549020,-0.684438,0.494850,0.791972
42257,828.568627,,,
42258,828.588235,-0.684430,0.494880,0.791966
42259,828.607843,,,
42260,828.627451,-0.684400,0.494888,0.791994
42261,828.647059,,,
42262,828.666667,-0.684396,0.494771,0.791953
42263,828.686275,-0.684384,0.494730,0.791940
42264,828.705882,,,
42265,828.725490,-0.684346,0.494722,0.791945
42266,828.745098,,,
42267,828.764706,-0.684358,0.494803,0.791965
42268,828.784314,,,
42269,828.803922,-0.684365,0.494863,0.792006
42270,828.823529,,,
42271,828.843137,-0.684444,0.494831,0.791970
42272,828.862745,,,
42273,828.882353,-0.684461,0.494853,0.791967
42274,828.901961,,,
42275,828.921569,,,
42276,828.941176,-0.684535,0.495106,0.792021
42277,828.960784,,,
42278,828.980392,-0.684903,0.495679,0.792185
42279,829.000000,,,
42280,829.019608,-0.684377,0.494814,0.791943
42281,829.039216,,,
42282,829.058824,-0.684363,0.494733,0.791951
42283,829.078431,,,
42284,829.098039,-0.684871,0.495553,0.792166
42285,829.117647,,,
42286,829.137255,-0.684952,0.495723,0.792212
42287,829.156863,-0.684818,0.495524,0.792159
42288,829.176471,,,
42289,829.196078,-0.684390,0.494846,0.791979
42290,829.215686,,,
42291,829.235294,-0.684419,0.494863,0.791990
42292,829.254902,,,
42293,829.274510,-0.684414,0.494981,0.792010
42294,829.294118,,,
42295,829.313725,-0.684384,0.495051,0.792013
42296,829.333333,,,
42297,829.352941,-0.684365,0.495008,0.792021
42298,829.372549,,,
42299,829.392157,,,
42300,829.411765,-0.684367,0.494900,0.791996
42301,829.431373,,,
42302,829.450980,,,
42303,829.470588,,,
42304,829.490196,,,
42305,829.509804,,,
42306,829.529412,,,
42307,829.549020,,,
42308,829.568627,,,
42309,829.588235,,,
42310,829.607843,,,
42311,829.627451,,,
42312,829.647059,,,
42313,829.666667,,,
42314,829.686275,,,
42315,829.705882,,,
42316,829.725490,,,
42317,829.745098,,,
42318,829.764706,,,
42319,829.784314,,,
42320,829.803922,,,
42321,829.823529,-0.684319,0.494827,0.791993
42322,829.843137,,,
42323,829.862745,,,
42324,829.882353,-0.684287,0.494807,0.792001
42325,829.901961,,,
42326,829.921569,-0.684250,0.494828,0.792015
42327,829.941176,,,
42328,829.960784,-0.684278,0.494876,0.792050
42329,829.980392,,,
