time,A0,A1,A2,A5,A6,A7,X,Y,Z
360.226902,73.8,73.8,73.72,44.65,0.0,0.0,-0.635213,0.830397,1.230697
360.257947,73.0,73.29,73.65,44.22,0.0,0.0,-0.63522,0.830395,1.230695
360.304968,73.8,73.8,73.8,44.65,0.0,0.0,-0.635313,0.830387,1.230798
360.336126,72.93,73.36,73.65,44.29,0.0,0.0,-0.635304,0.830385,1.230794
360.367478,73.8,73.8,73.8,44.58,0.0,0.0,-0.635275,0.830327,1.230758
360.398691,72.93,73.29,73.58,44.29,0.0,0.0,-0.635236,0.830309,1.230773
360.429875,73.8,73.8,73.8,44.58,0.0,0.0,-0.635218,0.830253,1.230742
360.461172,72.93,73.36,73.58,44.43,0.0,0.0,-0.635318,0.83022,1.230823
360.539259,73.8,73.8,73.8,44.72,0.0,0.0,-0.635341,0.830203,1.230832
360.570512,72.93,73.36,73.65,44.43,0.0,0.0,-0.635326,0.830196,1.230809
360.601579,73.51,73.58,73.72,44.51,0.0,0.0,-0.635332,0.830198,1.230775
360.632991,73.8,73.8,73.8,45.01,0.0,0.0,-0.635404,0.830192,1.230802
360.664315,72.86,73.29,73.58,44.51,0.0,0.0,-0.635443,0.83021,1.230865
360.703742,73.8,73.8,73.8,44.72,0.0,0.0,-0.635451,0.8302,1.230839
360.735082,72.93,73.29,73.65,44.58,0.0,0.0,-0.63543,0.830199,1.230827
360.766293,73.8,73.8,73.8,44.94,0.0,0.0,-0.635426,0.830191,1.230792
360.797704,73.0,73.29,73.58,44.65,0.0,0.0,-0.635491,0.83019,1.230856
360.844343,73.8,73.8,73.8,45.01,0.0,0.0,-0.635585,0.830172,1.230855
360.875757,72.93,73.29,73.58,44.65,0.0,0.0,-0.635617,0.830146,1.230856
360.938296,73.8,73.8,73.72,44.94,0.0,0.0,-0.635523,0.830131,1.230833
360.969422,73.0,73.29,73.58,44.72,0.0,0.0,-0.635568,0.830125,1.230835
361.000552,73.51,73.65,73.72,44.87,0.0,0.0,-0.635619,0.830135,1.230881
361.031908,73.8,73.8,73.8,45.08,0.0,0.0,-0.635638,0.830132,1.230862
361.078898,72.71,73.29,73.72,44.87,0.0,0.0,-0.635584,0.830118,1.23083
361.110075,73.8,73.8,73.8,45.16,0.0,0.0,-0.63561,0.830108,1.230824
361.141337,72.86,73.22,73.58,44.87,0.0,0.0,-0.635608,0.830106,1.23086
361.172508,73.8,73.8,73.8,45.08,0.0,0.0,-0.635682,0.830101,1.230903
361.215121,72.86,73.29,73.65,44.94,0.0,0.0,-0.63568,0.830101,1.230881
361.247156,73.8,73.8,73.8,45.23,0.0,0.0,-0.63571,0.830091,1.230855
361.278349,73.0,73.29,73.65,45.01,0.0,0.0,-0.635727,0.830072,1.230855
361.340904,73.8,73.8,73.8,45.16,0.0,0.0,-0.635737,0.830053,1.230943
361.372178,73.58,73.65,73.65,45.01,0.0,0.0,-0.635786,0.830054,1.23092
361.403331,73.58,73.65,73.43,44.94,0.0,0.0,-0.635712,0.830038,1.2309
361.450083,73.8,73.8,73.8,45.37,0.0,0.0,-0.635736,0.830026,1.230896
361.481516,72.93,73.36,73.8,45.3,0.0,0.0,-0.635774,0.830016,1.230947
361.512696,73.8,73.8,73.72,45.44,0.0,0.0,-0.635805,0.830009,1.230942
361.544023,72.64,73.15,73.65,45.23,0.0,0.0,-0.635795,0.83001,1.230947
361.575266,73.8,73.8,73.8,45.52,0.0,0.0,-0.635768,0.830007,1.230948
361.606487,72.86,73.22,73.65,45.23,0.0,0.0,-0.635741,0.830003,1.23092
361.653164,73.8,73.8,73.8,45.52,0.0,0.0,-0.635798,0.829995,1.230957
361.715646,73.07,73.43,73.72,45.3,0.0,0.0,-0.635833,0.829946,1.230999
361.739462,73.65,73.72,73.8,45.44,0.0,0.0,-0.635768,0.829919,1.230984
361.786463,73.8,73.8,73.8,45.66,0.0,0.0,-0.635773,0.829901,1.230966
361.817697,72.93,73.22,73.58,45.44,0.0,0.0,-0.635789,0.829887,1.231016
361.848929,73.8,73.8,73.8,45.66,0.0,0.0,-0.635822,0.829874,1.231013
361.880345,72.93,73.29,73.65,45.16,0.0,0.0,-0.63581,0.829878,1.231026
361.911524,73.8,73.8,73.8,45.73,0.0,0.0,-0.635813,0.829856,1.231021
361.942663,72.93,73.29,73.72,45.59,0.0,0.0,-0.635781,0.829849,1.230975
361.989416,73.8,73.8,73.8,45.73,0.0,0.0,-0.635798,0.829842,1.231016
362.020885,72.79,73.22,73.65,45.59,0.0,0.0,-0.635815,0.829839,1.231056
362.052075,73.8,73.8,73.72,45.8,0.0,0.0,-0.635845,0.829806,1.231058
362.114495,72.86,73.29,73.51,45.59,0.0,0.0,-0.635774,0.829704,1.23101
362.145798,73.65,73.72,73.72,45.73,0.0,0.0,-0.635769,0.829697,1.231047
362.177003,73.8,73.8,73.8,46.17,0.0,0.0,-0.635825,0.829686,1.231092
362.223882,73.07,73.29,73.65,45.66,0.0,0.0,-0.635795,0.829679,1.231078
362.251648,73.8,73.8,73.8,46.02,0.0,0.0,-0.635796,0.82967,1.231065
362.282956,72.86,73.22,73.65,45.66,0.0,0.0,-0.635791,0.829671,1.231072
362.314288,73.8,73.8,73.8,46.17,0.0,0.0,-0.63578,0.829669,1.231086
362.345584,73.0,73.29,73.65,45.73,0.0,0.0,-0.6358,0.829658,1.231083
362.392252,73.8,73.8,73.8,46.09,0.0,0.0,-0.635815,0.829646,1.231102
362.423493,72.86,73.29,73.65,45.8,0.0,0.0,-0.635793,0.829627,1.23111
362.454989,73.8,73.8,73.8,46.09,0.0,0.0,-0.635805,0.829617,1.231079
362.517457,72.79,73.22,73.65,45.88,0.0,0.0,-0.63582,0.829553,1.231134
362.548665,73.65,73.65,73.72,45.95,0.0,0.0,-0.635793,0.82954,1.231136
362.579904,73.8,73.8,73.72,45.88,0.0,0.0,-0.635813,0.829517,1.231118
362.626771,72.93,73.29,73.65,46.02,0.0,0.0,-0.635776,0.829516,1.23112
362.657885,73.8,73.8,73.8,46.31,0.0,0.0,-0.635794,0.829501,1.231187
362.689296,72.93,73.29,73.65,46.02,0.0,0.0,-0.635797,0.829502,1.231162
362.720559,73.8,73.8,73.8,46.38,0.0,0.0,-0.635803,0.829485,1.231135
362.758978,72.93,73.22,73.58,46.02,0.0,0.0,-0.635791,0.829479,1.231156
362.790425,73.8,73.8,73.72,46.24,0.0,0.0,-0.635805,0.829466,1.231135
362.821579,72.93,73.29,73.65,46.17,0.0,0.0,-0.635841,0.829419,1.23119
362.884129,73.8,73.8,73.8,46.38,0.0,0.0,-0.635893,0.829355,1.231255
362.930899,72.86,73.22,73.65,46.17,0.0,0.0,-0.635843,0.829328,1.231252
362.962175,73.43,73.58,73.65,46.24,0.0,0.0,-0.635827,0.82931,1.231187
362.993365,73.8,73.8,73.8,46.74,0.0,0.0,-0.635822,0.829311,1.231251
363.024814,72.93,73.36,73.58,46.31,0.0,0.0,-0.635841,0.82932,1.231282
363.055833,73.8,73.8,73.8,46.6,0.0,0.0,-0.635843,0.829322,1.231264
363.087318,73.0,73.36,73.65,46.31,0.0,0.0,-0.635815,0.829303,1.231249
363.118391,73.8,73.8,73.8,46.67,0.0,0.0,-0.635808,0.829301,1.231224
363.165324,73.0,73.29,73.58,46.38,0.0,0.0,-0.635828,0.8293,1.231267
363.196579,73.8,73.8,73.8,46.81,0.0,0.0,-0.6359,0.829294,1.231298
363.227855,73.0,73.29,73.58,46.38,0.0,0.0,-0.635916,0.829257,1.231302
363.296855,73.8,73.8,73.65,46.31,0.0,0.0,-0.635853,0.829236,1.231298
363.328124,72.93,73.22,73.65,46.45,0.0,0.0,-0.635921,0.829238,1.231311
363.359385,73.58,73.65,73.8,46.53,0.0,0.0,-0.635906,0.829242,1.231332
363.390537,73.8,73.8,73.8,46.81,0.0,0.0,-0.635909,0.829236,1.231333
363.421839,72.79,73.22,73.65,46.53,0.0,0.0,-0.635905,0.829228,1.231314
363.468692,73.8,73.8,73.8,46.96,0.0,0.0,-0.635941,0.829212,1.231325
363.500059,72.93,73.29,73.58,46.6,0.0,0.0,-0.635998,0.829226,1.231361
363.531054,73.8,73.8,73.8,46.96,0.0,0.0,-0.636006,0.829218,1.23138
363.562442,73.0,73.36,73.58,46.67,0.0,0.0,-0.636012,0.829213,1.231346
363.593787,73.8,73.8,73.8,46.96,0.0,0.0,-0.636013,0.829212,1.231326
363.62499,72.86,73.29,73.58,46.67,0.0,0.0,-0.636082,0.829181,1.231351
363.703027,73.8,73.8,73.8,46.89,0.0,0.0,-0.636098,0.829144,1.231409
363.734255,73.65,73.58,73.65,46.81,0.0,0.0,-0.63612,0.829146,1.231404
363.771114,73.51,73.72,73.65,46.6,0.0,0.0,-0.636059,0.829132,1.231395
363.804206,73.8,73.8,73.8,47.18,0.0,0.0,-0.636077,0.829092,1.23139
363.835346,72.93,73.36,73.72,46.89,0.0,0.0,-0.636101,0.829075,1.23139
363.86665,73.8,73.8,73.8,47.18,0.0,0.0,-0.636116,0.829064,1.231423
363.897897,72.71,73.29,73.65,46.96,0.0,0.0,-0.636103,0.829057,1.231428
363.929189,73.8,73.8,73.8,47.25,0.0,0.0,-0.636062,0.829037,1.23142
363.96042,72.93,73.29,73.58,46.96,0.0,0.0,-0.636063,0.829033,1.231405
364.007147,73.8,73.8,73.8,47.32,0.0,0.0,-0.636098,0.82901,1.231412
364.069723,73.0,73.36,73.65,47.03,0.0,0.0,-0.636105,0.828936,1.23145
364.101047,73.8,73.8,73.8,47.18,0.0,0.0,-0.636104,0.828926,1.231447
364.132239,73.8,73.8,73.8,47.68,0.0,0.0,-0.636103,0.828897,1.231447
364.163263,73.07,73.36,73.65,47.25,0.0,0.0,-0.636082,0.828886,1.231444
364.210128,73.8,73.8,73.8,47.82,0.0,0.0,-0.636048,0.828781,1.231526
364.241427,72.93,73.36,73.65,47.25,0.0,0.0,-0.636068,0.828761,1.231479
364.273385,73.8,73.8,73.8,47.61,0.0,0.0,-0.63606,0.828757,1.231498
364.296928,72.93,73.36,73.65,47.32,0.0,0.0,-0.636036,0.828751,1.231481
364.343911,73.8,73.8,73.8,47.61,0.0,0.0,-0.636081,0.828731,1.231533
364.37511,72.86,73.29,73.65,47.32,0.0,0.0,-0.636104,0.828727,1.23154
364.406382,73.8,73.8,73.8,47.61,0.0,0.0,-0.636117,0.828695,1.231531
364.46885,72.93,73.29,73.65,47.32,0.0,0.0,-0.636054,0.828611,1.231507
364.499976,73.8,73.72,73.8,47.46,0.0,0.0,-0.636044,0.828597,1.231496
364.531158,73.8,73.8,73.8,47.75,0.0,0.0,-0.636116,0.828573,1.231559
364.578213,72.93,73.36,73.65,47.46,0.0,0.0,-0.636127,0.82856,1.231546
364.609334,73.8,73.8,73.8,47.75,0.0,0.0,-0.636085,0.828539,1.231556
364.640703,72.71,73.22,73.58,47.46,0.0,0.0,-0.636056,0.828532,1.231502
364.671827,73.8,73.8,73.51,47.68,0.0,0.0,-0.636074,0.828525,1.231517
364.702951,72.86,73.36,73.65,47.61,0.0,0.0,-0.636124,0.828531,1.231564
364.734339,73.8,73.8,73.8,47.82,0.0,0.0,-0.636136,0.828521,1.231591
364.782712,72.93,73.36,73.72,47.61,0.0,0.0,-0.636068,0.828501,1.231572
364.803198,73.8,73.8,73.8,47.9,0.0,0.0,-0.636067,0.828491,1.231538
364.881658,72.86,73.29,73.65,47.61,0.0,0.0,-0.636136,0.828418,1.231599
364.907659,73.72,73.51,73.72,47.75,0.0,0.0,-0.63614,0.82841,1.231591
364.938766,73.8,73.8,73.8,47.9,0.0,0.0,-0.636145,0.8284,1.231611
364.970258,72.93,73.29,73.72,47.75,0.0,0.0,-0.636116,0.828399,1.231582
365.017042,73.8,73.8,73.8,48.11,0.0,0.0,-0.63613,0.828382,1.231583
365.048328,72.93,73.29,73.65,47.82,0.0,0.0,-0.636149,0.828384,1.231619
365.079596,73.8,73.8,73.8,48.33,0.0,0.0,-0.636181,0.828381,1.231628
365.110888,72.93,73.29,73.65,47.9,0.0,0.0,-0.636171,0.828364,1.231628
365.142058,73.8,73.8,73.72,48.04,0.0,0.0,-0.63615,0.828345,1.231572
365.173088,72.86,73.36,73.65,47.9,0.0,0.0,-0.636202,0.828293,1.2316
365.251393,73.8,73.8,73.8,48.19,0.0,0.0,-0.636353,0.828174,1.231718
365.282664,72.93,73.36,73.65,47.97,0.0,0.0,-0.636328,0.828165,1.231702
365.319444,73.58,73.65,73.72,47.97,0.0,0.0,-0.636236,0.828132,1.231623
365.350685,73.8,73.8,73.8,48.4,0.0,0.0,-0.636291,0.828123,1.23167
365.381869,72.93,73.22,73.58,47.97,0.0,0.0,-0.636342,0.828141,1.23172
365.413101,73.8,73.8,73.8,48.19,0.0,0.0,-0.636378,0.828139,1.231768
365.444378,73.0,73.29,73.72,48.04,0.0,0.0,-0.636371,0.828133,1.231737
365.475534,73.8,73.8,73.8,48.26,0.0,0.0,-0.636381,0.828114,1.231705
365.522325,72.86,73.22,73.65,48.11,0.0,0.0,-0.636362,0.828109,1.231745
365.553816,73.8,73.8,73.8,48.4,0.0,0.0,-0.636428,0.8281,1.231741
365.585018,72.93,73.15,73.58,48.11,0.0,0.0,-0.636517,0.828062,1.231781
365.647293,73.8,73.8,73.8,48.26,0.0,0.0,-0.636391,0.828019,1.231769
365.678764,72.93,73.36,73.65,48.19,0.0,0.0,-0.636423,0.828014,1.231734
365.710077,73.58,73.72,73.72,48.33,0.0,0.0,-0.636415,0.828007,1.231729
365.756888,73.8,73.8,73.8,48.55,0.0,0.0,-0.636469,0.828008,1.231814
365.788007,72.86,73.29,73.65,48.26,0.0,0.0,-0.63645,0.827995,1.231808
365.825489,73.8,73.8,73.8,48.47,0.0,0.0,-0.636408,0.827984,1.231769
365.856946,72.93,73.29,73.58,48.26,0.0,0.0,-0.636414,0.827978,1.231773
365.887972,73.8,73.8,73.8,48.55,0.0,0.0,-0.636423,0.827965,1.231789
365.919448,72.86,73.29,73.65,48.33,0.0,0.0,-0.636481,0.827961,1.231797
365.95064,73.8,73.8,73.8,48.55,0.0,0.0,-0.636508,0.827954,1.231803
365.981805,72.93,73.29,73.65,48.4,0.0,0.0,-0.636539,0.82793,1.231824
366.059968,73.8,73.72,73.72,48.4,0.0,0.0,-0.636495,0.827896,1.231805
366.091273,73.8,73.8,73.8,48.83,0.0,0.0,-0.636551,0.827895,1.231813
366.122295,73.0,73.29,73.58,48.47,0.0,0.0,-0.636543,0.827888,1.231859
366.153753,73.8,73.8,73.8,48.83,0.0,0.0,-0.636489,0.827876,1.231822
366.185,73.0,73.36,73.65,48.55,0.0,0.0,-0.636486,0.827865,1.231791
366.216229,73.8,73.8,73.8,48.83,0.0,0.0,-0.636503,0.827847,1.231816
366.262882,72.93,73.29,73.58,48.55,0.0,0.0,-0.636541,0.827853,1.231868
366.294369,73.8,73.8,73.8,48.83,0.0,0.0,-0.636562,0.82783,1.23184
366.32055,72.93,73.29,73.65,48.62,0.0,0.0,-0.636569,0.827834,1.231857
366.351957,73.8,73.8,73.8,48.91,0.0,0.0,-0.636549,0.827824,1.231836
366.42991,72.93,73.29,73.65,48.69,0.0,0.0,-0.636613,0.827786,1.231853
366.461295,73.8,73.72,73.72,48.69,0.0,0.0,-0.636595,0.827766,1.231909
366.492651,73.8,73.8,73.8,49.12,0.0,0.0,-0.636604,0.827766,1.231907
366.523633,73.0,73.36,73.58,48.69,0.0,0.0,-0.636581,0.827746,1.231863
366.554992,73.8,73.8,73.8,48.98,0.0,0.0,-0.6366,0.827735,1.231879
366.586403,73.07,73.36,73.65,48.76,0.0,0.0,-0.636634,0.82773,1.231902
366.63299,73.8,73.8,73.8,49.12,0.0,0.0,-0.63664,0.827728,1.231921
366.664372,73.0,73.36,73.65,48.83,0.0,0.0,-0.636656,0.827707,1.231875
366.69572,73.8,73.8,73.8,49.12,0.0,0.0,-0.636648,0.827704,1.231884
366.726936,72.93,73.29,73.58,48.83,0.0,0.0,-0.636644,0.827715,1.231921
366.758077,73.8,73.8,73.8,49.34,0.0,0.0,-0.636697,0.8277,1.231908
366.827045,73.0,73.36,73.58,48.91,0.0,0.0,-0.63673,0.82766,1.231932
366.85849,73.8,73.8,73.8,49.12,0.0,0.0,-0.636685,0.827654,1.231933
366.88971,73.8,73.8,73.8,49.27,0.0,0.0,-0.636729,0.827644,1.231937
366.920945,72.93,73.36,73.72,48.98,0.0,0.0,-0.636769,0.827638,1.231945
366.967823,73.8,73.8,73.8,49.34,0.0,0.0,-0.636771,0.827647,1.231959
366.999081,72.86,73.29,73.58,48.98,0.0,0.0,-0.636801,0.827644,1.231917
367.030409,73.8,73.8,73.72,49.2,0.0,0.0,-0.636809,0.827647,1.231945
367.06157,72.93,73.36,73.65,49.05,0.0,0.0,-0.636817,0.827653,1.231969
367.092919,73.8,73.8,73.8,49.34,0.0,0.0,-0.636831,0.827648,1.231958
367.12406,72.86,73.29,73.65,49.05,0.0,0.0,-0.636873,0.827659,1.231981
367.170904,73.8,73.8,73.8,49.48,0.0,0.0,-0.636915,0.827631,1.231941
367.233355,72.93,73.29,73.58,49.12,0.0,0.0,-0.636923,0.827614,1.231982
367.264567,73.8,73.8,73.8,49.34,0.0,0.0,-0.636934,0.827604,1.231965
367.295688,73.8,73.8,73.72,49.41,0.0,0.0,-0.636926,0.827613,1.232028
367.339679,72.79,73.29,73.65,49.27,0.0,0.0,-0.636947,0.827593,1.231993
367.370938,73.8,73.8,73.8,49.48,0.0,0.0,-0.636944,0.827593,1.231989
367.402364,72.79,73.29,73.72,49.34,0.0,0.0,-0.636962,0.827594,1.231981
367.433543,73.8,73.8,73.8,49.63,0.0,0.0,-0.636955,0.827589,1.232017
367.464781,72.86,73.22,73.58,49.27,0.0,0.0,-0.636999,0.827587,1.232018
367.496108,73.8,73.8,73.8,49.48,0.0,0.0,-0.636994,0.827585,1.232013
367.527284,72.93,73.29,73.65,49.34,0.0,0.0,-0.63702,0.82754,1.232027
367.605355,73.8,73.8,73.8,49.63,0.0,0.0,-0.637041,0.827516,1.23204
367.636712,73.0,73.36,73.65,49.34,0.0,0.0,-0.637022,0.82751,1.23203
367.667869,73.8,73.8,73.8,49.7,0.0,0.0,-0.637015,0.827502,1.232051
367.699165,73.8,73.8,73.72,49.7,0.0,0.0,-0.637029,0.827491,1.232033
367.730381,72.86,73.22,73.29,49.41,0.0,0.0,-0.63707,0.82749,1.232054
367.77709,73.8,73.8,73.8,49.77,0.0,0.0,-0.637069,0.827487,1.232075
367.808546,72.86,73.36,73.72,49.56,0.0,0.0,-0.637068,0.827474,1.232072
367.840499,73.8,73.8,73.8,49.84,0.0,0.0,-0.637075,0.827456,1.232066
367.878491,72.79,73.29,73.65,49.63,0.0,0.0,-0.637091,0.827459,1.232067
367.909964,73.8,73.8,73.8,49.92,0.0,0.0,-0.637093,0.827444,1.232092
367.941088,72.86,73.22,73.65,49.63,0.0,0.0,-0.637161,0.827407,1.232099
368.003707,73.8,73.8,73.8,49.84,0.0,0.0,-0.637113,0.827402,1.232115
368.034921,72.93,73.36,73.65,49.7,0.0,0.0,-0.637126,0.827392,1.232085
368.066074,73.58,73.65,73.72,49.84,0.0,0.0,-0.637115,0.827387,1.232076
368.112997,73.8,73.8,73.8,49.99,0.0,0.0,-0.63716,0.827382,1.232133
368.14426,72.71,73.15,73.58,49.77,0.0,0.0,-0.637159,0.827388,1.232143
368.175465,73.8,73.8,73.8,49.99,0.0,0.0,-0.637132,0.827387,1.232121
368.206688,72.93,73.29,73.65,49.48,0.0,0.0,-0.637164,0.827383,1.232093
368.237785,73.8,73.8,73.8,50.13,0.0,0.0,-0.637141,0.827374,1.23213
368.269265,72.86,73.36,73.8,49.99,0.0,0.0,-0.637174,0.827379,1.232136
368.315895,73.8,73.8,73.72,50.13,0.0,0.0,-0.637185,0.827369,1.232148
368.348119,72.79,73.22,73.65,49.99,0.0,0.0,-0.637173,0.827333,1.232144
368.401394,73.65,73.72,73.72,50.06,0.0,0.0,-0.637134,0.827326,1.232165
368.448361,73.58,73.65,73.58,49.99,0.0,0.0,-0.637185,0.827298,1.232149
368.47937,73.65,73.72,73.72,50.28,0.0,0.0,-0.637181,0.827304,1.232194
368.510767,73.8,73.8,73.8,50.42,0.0,0.0,-0.637139,0.827291,1.232216
368.541978,72.93,73.29,73.65,50.28,0.0,0.0,-0.637129,0.827288,1.232151
368.573276,73.8,73.8,73.8,50.57,0.0,0.0,-0.637119,0.827277,1.232202
368.60458,72.86,73.22,73.65,50.28,0.0,0.0,-0.637178,0.827273,1.23221
368.651445,73.8,73.8,73.72,50.49,0.0,0.0,-0.637153,0.827274,1.23223
368.682586,72.93,73.29,73.65,50.35,0.0,0.0,-0.637129,0.827262,1.232164
368.713775,73.8,73.8,73.8,50.64,0.0,0.0,-0.63711,0.827251,1.232202
368.776379,72.86,73.29,73.72,50.42,0.0,0.0,-0.637154,0.827271,1.232247
368.807532,73.72,73.8,73.72,50.57,0.0,0.0,-0.637144,0.827271,1.232246
368.838931,73.8,73.8,73.8,50.85,0.0,0.0,-0.637071,0.827276,1.232247
368.876952,72.93,73.29,73.58,50.42,0.0,0.0,-0.637049,0.827274,1.232211
368.908372,73.8,73.8,73.8,50.64,0.0,0.0,-0.637046,0.827274,1.232231
368.955091,72.93,73.29,73.58,50.57,0.0,0.0,-0.637046,0.827292,1.232283
368.986312,73.8,73.8,73.8,50.85,0.0,0.0,-0.637044,0.827299,1.232295
369.017765,73.0,73.29,73.58,50.57,0.0,0.0,-0.636995,0.827294,1.23221
369.048951,73.8,73.8,73.8,50.85,0.0,0.0,-0.637004,0.827292,1.232244
369.08017,72.93,73.29,73.58,50.64,0.0,0.0,-0.636975,0.827318,1.23223
369.111483,73.8,73.8,73.8,50.85,0.0,0.0,-0.637013,0.827315,1.232291
369.189532,73.0,73.29,73.65,50.64,0.0,0.0,-0.636934,0.827343,1.232238
369.22063,73.8,73.8,73.8,50.71,0.0,0.0,-0.636904,0.82735,1.232251
369.252035,73.8,73.8,73.8,51.14,0.0,0.0,-0.636902,0.827359,1.232285
369.283236,72.93,73.29,73.58,50.71,0.0,0.0,-0.636912,0.827361,1.232257
369.314596,73.8,73.8,73.8,51.43,0.0,0.0,-0.636896,0.827376,1.232312
369.345848,73.0,73.36,73.58,50.71,0.0,0.0,-0.63683,0.827388,1.23228
369.384393,73.8,73.8,73.8,50.93,0.0,0.0,-0.636779,0.827376,1.232249
369.415876,72.93,73.36,73.58,50.78,0.0,0.0,-0.636765,0.827388,1.232265
369.446924,73.8,73.8,73.8,51.14,0.0,0.0,-0.636765,0.827394,1.232321
369.493747,73.0,73.36,73.65,50.93,0.0,0.0,-0.636778,0.827402,1.232325
369.524993,73.8,73.8,73.8,51.36,0.0,0.0,-0.636765,0.827408,1.232298
369.587607,73.0,73.29,73.58,50.93,0.0,0.0,-0.636674,0.827419,1.23231
369.61888,73.8,73.8,73.65,51.0,0.0,0.0,-0.636694,0.827421,1.232332
369.650122,73.8,73.8,73.8,51.21,0.0,0.0,-0.636713,0.827432,1.232366
369.681347,72.86,73.36,73.65,51.07,0.0,0.0,-0.636675,0.827432,1.232372
369.728167,73.8,73.8,73.8,51.36,0.0,0.0,-0.636602,0.82743,1.232313
369.759549,72.79,73.29,73.65,51.07,0.0,0.0,-0.636617,0.827426,1.232324
369.79069,73.8,73.8,73.8,51.43,0.0,0.0,-0.636655,0.82743,1.232365
369.821961,72.86,73.36,73.58,51.07,0.0,0.0,-0.636652,0.827437,1.232412
369.853163,73.8,73.8,73.8,51.29,0.0,0.0,-0.63662,0.827449,1.232363
369.891344,72.93,73.36,73.65,51.14,0.0,0.0,-0.636603,0.827455,1.23236
369.953848,73.8,73.8,73.8,51.43,0.0,0.0,-0.636523,0.827476,1.232416
369.985282,73.0,73.36,73.58,51.21,0.0,0.0,-0.636525,0.827476,1.232422
370.03194,73.36,73.51,73.65,51.21,0.0,0.0,-0.636457,0.827487,1.232448
370.063358,73.8,73.8,73.8,51.72,0.0,0.0,-0.636405,0.827485,1.232414
370.094623,73.0,73.36,73.65,51.21,0.0,0.0,-0.636416,0.827487,1.232434
370.125876,73.8,73.8,73.8,51.58,0.0,0.0,-0.636397,0.827494,1.232473
370.157059,72.86,73.36,73.72,51.29,0.0,0.0,-0.636424,0.827493,1.232493
370.188268,73.8,73.8,73.8,51.5,0.0,0.0,-0.636378,0.827484,1.232479
370.219513,72.79,73.22,73.65,51.36,0.0,0.0,-0.636361,0.827494,1.232471
370.266395,73.8,73.8,73.8,51.58,0.0,0.0,-0.636345,0.827523,1.232467
370.297676,72.93,73.29,73.58,51.29,0.0,0.0,-0.636337,0.827529,1.232514
370.360094,73.8,73.8,73.8,51.72,0.0,0.0,-0.636399,0.82754,1.2325
370.397333,72.93,73.36,73.65,51.43,0.0,0.0,-0.636314,0.827531,1.232485
370.435363,73.51,73.72,73.72,51.5,0.0,0.0,-0.636303,0.82754,1.232494
370.466689,73.8,73.8,73.8,51.79,0.0,0.0,-0.636332,0.827531,1.232535
370.497964,72.79,73.22,73.65,51.5,0.0,0.0,-0.636358,0.827535,1.232558
370.52927,73.8,73.8,73.8,52.01,0.0,0.0,-0.636353,0.827537,1.232547
370.560535,72.93,73.29,73.65,51.58,0.0,0.0,-0.636327,0.827527,1.232512
370.591664,73.8,73.8,73.8,51.94,0.0,0.0,-0.636294,0.82754,1.232523
370.638415,72.86,73.29,73.65,51.58,0.0,0.0,-0.636327,0.827544,1.23257
370.669666,73.8,73.8,73.8,51.86,0.0,0.0,-0.636357,0.827537,1.232578
370.701067,72.86,73.29,73.65,51.65,0.0,0.0,-0.636359,0.82749,1.232587
370.763586,73.51,73.58,73.65,51.72,0.0,0.0,-0.636275,0.827468,1.232572
370.794744,73.8,73.8,73.8,52.01,0.0,0.0,-0.63631,0.82744,1.23258
370.826079,73.0,73.29,73.65,51.72,0.0,0.0,-0.636324,0.827401,1.232656
370.872786,73.8,73.8,73.8,52.01,0.0,0.0,-0.636292,0.827345,1.232663
370.905349,72.93,73.29,73.65,51.72,0.0,0.0,-0.636288,0.827336,1.232621
370.927694,73.8,73.8,73.8,52.08,0.0,0.0,-0.636276,0.82731,1.23264
370.974439,72.93,73.29,73.65,51.72,0.0,0.0,-0.636283,0.827294,1.232687
371.005814,73.8,73.8,73.8,52.08,0.0,0.0,-0.636293,0.827266,1.232699
371.037067,72.86,73.29,73.65,51.79,0.0,0.0,-0.636335,0.827255,1.232677
371.068304,73.8,73.8,73.8,52.08,0.0,0.0,-0.636298,0.827226,1.23267
371.130798,72.86,73.29,73.65,51.86,0.0,0.0,-0.636288,0.827119,1.232722
371.162041,73.65,73.72,73.72,52.01,0.0,0.0,-0.636288,0.827119,1.232742
371.208962,73.8,73.8,73.72,52.3,0.0,0.0,-0.636294,0.827086,1.232757
371.240245,72.93,73.22,73.58,51.94,0.0,0.0,-0.636281,0.827058,1.232736
371.271477,73.8,73.8,73.8,52.08,0.0,0.0,-0.636252,0.827037,1.232717
371.302489,72.93,73.29,73.65,52.01,0.0,0.0,-0.636262,0.827031,1.232731
371.333963,73.8,73.8,73.8,52.3,0.0,0.0,-0.636268,0.827013,1.232799
371.365191,72.93,73.29,73.58,52.01,0.0,0.0,-0.63629,0.827001,1.232773
371.412622,73.8,73.8,73.8,52.37,0.0,0.0,-0.636252,0.826972,1.232772
371.435412,72.93,73.29,73.58,52.08,0.0,0.0,-0.636241,0.826959,1.232749
371.46646,73.8,73.8,73.72,52.22,0.0,0.0,-0.636259,0.826929,1.232776
371.544567,72.86,73.29,73.65,52.15,0.0,0.0,-0.636275,0.826851,1.232807
371.575809,73.8,73.72,73.8,52.22,0.0,0.0,-0.636267,0.826849,1.232799
371.60705,73.8,73.8,73.8,52.73,0.0,0.0,-0.636261,0.826833,1.232809
