Format Version,1.1,Take Name,Take 2025-06-19 02.14.31 PM,Capture Frame Rate,51.000000,Export Frame Rate,51.000000,Capture Start Time,2025-06-19 02.14.31.651 PM,Total Frames,34911,Rotation Type,Quaternion

,,Marker,Marker,Marker
,,Marker-10000,Marker-10000,Marker-10000
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710"
,,Position,Position,Position
Frame,Time,X,Y,Z
29204,572.627451,-0.630581,1.248244,0.857561
29205,572.647059,-0.630586,1.248251,0.857552
29206,572.666667,-0.630574,1.248269,0.857553
29207,572.686275,-0.630586,1.248275,0.857567
29208,572.705882,-0.630589,1.248269,0.857563
29209,572.725490,-0.630596,1.248262,0.857549
29210,572.745098,-0.630598,1.248257,0.857551
29211,572.764706,-0.630614,1.248269,0.857555
29212,572.784314,-0.630650,1.248302,0.857559
29213,572.803922,-0.630631,1.248296,0.857541
29214,572.823529,-0.630639,1.248296,0.857540
29215,572.843137,-0.630669,1.248315,0.857550
29216,572.862745,-0.630693,1.248302,0.857558
29217,572.882353,-0.630732,1.248305,0.857562
29218,572.901961,-0.630718,1.248363,0.857536
29219,572.921569,-0.630727,1.248384,0.857528
29220,572.941176,-0.630721,1.248392,0.857529
29221,572.960784,-0.630776,1.248375,0.857536
29222,572.980392,-0.630779,1.248383,0.857521
29223,573.000000,-0.630782,1.248391,0.857523
29224,573.019608,-0.630773,1.248407,0.857529
29225,573.039216,-0.630773,1.248411,0.857527
29226,573.058824,-0.630751,1.248415,0.857510
29227,573.078431,-0.630735,1.248425,0.857493
29228,573.098039,-0.630710,1.248414,0.857482
29229,573.117647,-0.630716,1.248420,0.857453
29230,573.137255,-0.630646,1.248425,0.857397
29231,573.156863,-0.630571,1.248435,0.857320
29232,573.176471,-0.630512,1.248482,0.857287
29233,573.196078,-0.630494,1.248442,0.857286
29234,573.215686,-0.630534,1.248452,0.857316
29235,573.235294,-0.630503,1.248436,0.857312
29236,573.254902,-0.630519,1.248464,0.857300
29237,573.274510,-0.630492,1.248461,0.857297
29238,573.294118,-0.630551,1.248467,0.857326
29239,573.313725,-0.630563,1.248474,0.857325
29240,573.333333,-0.630557,1.248459,0.857319
29241,573.352941,-0.630563,1.248467,0.857314
29242,573.372549,-0.630568,1.248443,0.857340
29243,573.392157,-0.630592,1.248466,0.857344
29244,573.411765,-0.630570,1.248456,0.857325
29245,573.431373,-0.630571,1.248454,0.857348
29246,573.450980,-0.630610,1.248491,0.857355
29247,573.470588,-0.630642,1.248465,0.857358
29248,573.490196,-0.630637,1.248472,0.857345
29249,573.509804,-0.630611,1.248490,0.857334
29250,573.529412,-0.630634,1.248486,0.857331
29251,573.549020,-0.630639,1.248478,0.857357
29252,573.568627,-0.630701,1.248464,0.857366
29253,573.588235,-0.630682,1.248481,0.857355
29254,573.607843,-0.630701,1.248476,0.857348
29255,573.627451,-0.630691,1.248485,0.857367
29256,573.647059,-0.630765,1.248495,0.857383
29257,573.666667,-0.630749,1.248497,0.857378
29258,573.686275,-0.630782,1.248514,0.857373
29259,573.705882,-0.630801,1.248496,0.857379
29260,573.725490,-0.630814,1.248504,0.857384
29261,573.745098,-0.630839,1.248519,0.857387
29262,573.764706,-0.630798,1.248520,0.857371
29263,573.784314,-0.630826,1.248542,0.857368
29264,573.803922,-0.630809,1.248498,0.857372
29265,573.823529,-0.630852,1.248522,0.857379
29266,573.843137,-0.630875,1.248524,0.857383
29267,573.862745,-0.630870,1.248521,0.857373
29268,573.882353,-0.630885,1.248537,0.857375
29269,573.901961,-0.630898,1.248556,0.857386
29270,573.921569,-0.630925,1.248569,0.857378
29271,573.941176,-0.630919,1.248554,0.857361
29272,573.960784,-0.630917,1.248558,0.857353
29273,573.980392,-0.630938,1.248557,0.857355
29274,574.000000,-0.630946,1.248563,0.857345
29275,574.019608,-0.630944,1.248571,0.857339
29276,574.039216,-0.630960,1.248584,0.857336
29277,574.058824,-0.630984,1.248584,0.857348
29278,574.078431,-0.631002,1.248577,0.857330
29279,574.098039,-0.630982,1.248608,0.857334
29280,574.117647,-0.630969,1.248601,0.857322
29281,574.137255,-0.630974,1.248592,0.857320
29282,574.156863,-0.630964,1.248579,0.857330
29283,574.176471,-0.631015,1.248601,0.857338
29284,574.196078,-0.631014,1.248602,0.857328
29285,574.215686,-0.631042,1.248599,0.857320
29286,574.235294,-0.631052,1.248597,0.857320
29287,574.254902,-0.631063,1.248621,0.857332
29288,574.274510,-0.631078,1.248628,0.857326
29289,574.294118,-0.631064,1.248620,0.857310
29290,574.313725,-0.631096,1.248614,0.857314
29291,574.333333,-0.631099,1.248620,0.857325
29292,574.352941,-0.631109,1.248635,0.857306
29293,574.372549,-0.631100,1.248649,0.857298
29294,574.392157,-0.631112,1.248655,0.857293
29295,574.411765,-0.631127,1.248652,0.857300
29296,574.431373,-0.631149,1.248640,0.857315
29297,574.450980,-0.631167,1.248657,0.857312
29298,574.470588,-0.631162,1.248656,0.857304
29299,574.490196,-0.631157,1.248636,0.857308
29300,574.509804,-0.631185,1.248648,0.857310
29301,574.529412,-0.631196,1.248652,0.857302
29302,574.549020,-0.631198,1.248684,0.857303
29303,574.568627,-0.631221,1.248671,0.857296
29304,574.588235,-0.631261,1.248660,0.857304
29305,574.607843,-0.631265,1.248682,0.857286
29306,574.627451,-0.631255,1.248703,0.857284
29307,574.647059,-0.631272,1.248690,0.857282
29308,574.666667,-0.631294,1.248671,0.857282
29309,574.686275,-0.631286,1.248684,0.857274
29310,574.705882,-0.631295,1.248697,0.857271
29311,574.725490,-0.631293,1.248683,0.857262
29312,574.745098,-0.631317,1.248684,0.857252
29313,574.764706,-0.631327,1.248713,0.857271
29314,574.784314,-0.631359,1.248734,0.857274
29315,574.803922,-0.631364,1.248731,0.857265
29316,574.823529,-0.631346,1.248703,0.857248
29317,574.843137,-0.631371,1.248698,0.857263
29318,574.862745,-0.631383,1.248684,0.857257
29319,574.882353,-0.631398,1.248713,0.857243
29320,574.901961,-0.631409,1.248729,0.857237
29321,574.921569,-0.631417,1.248741,0.857243
29322,574.941176,-0.631458,1.248748,0.857235
29323,574.960784,-0.631435,1.248749,0.857214
29324,574.980392,-0.631440,1.248767,0.857201
29325,575.000000,-0.631410,1.248749,0.857185
29326,575.019608,-0.631417,1.248742,0.857197
29327,575.039216,-0.631437,1.248743,0.857196
29328,575.058824,-0.631450,1.248755,0.857190
29329,575.078431,-0.631478,1.248760,0.857170
29330,575.098039,-0.631468,1.248751,0.857167
29331,575.117647,-0.631512,1.248768,0.857173
29332,575.137255,-0.631482,1.248786,0.857154
29333,575.156863,-0.631487,1.248793,0.857139
29334,575.176471,-0.631462,1.248789,0.857145
29335,575.196078,-0.631479,1.248783,0.857141
29336,575.215686,-0.631496,1.248792,0.857120
29337,575.235294,-0.631478,1.248782,0.857102
29338,575.254902,-0.631509,1.248797,0.857106
29339,575.274510,-0.631513,1.248825,0.857103
29340,575.294118,-0.631530,1.248821,0.857075
29341,575.313725,-0.631490,1.248831,0.857062
29342,575.333333,-0.631488,1.248824,0.857057
29343,575.352941,-0.631461,1.248826,0.857064
29344,575.372549,-0.631467,1.248810,0.857064
29345,575.392157,-0.631482,1.248804,0.857063
29346,575.411765,-0.631463,1.248843,0.857047
29347,575.431373,-0.631469,1.248852,0.857049
29348,575.450980,-0.631499,1.248847,0.857051
29349,575.470588,-0.631525,1.248842,0.857037
29350,575.490196,-0.631502,1.248858,0.857022
29351,575.509804,-0.631484,1.248856,0.857026
29352,575.529412,-0.631482,1.248842,0.857020
29353,575.549020,-0.631487,1.248852,0.857010
29354,575.568627,-0.631474,1.248857,0.856988
29355,575.588235,-0.631486,1.248878,0.856994
29356,575.607843,-0.631491,1.248870,0.856983
29357,575.627451,-0.631501,1.248885,0.856996
29358,575.647059,-0.631528,1.248895,0.857001
29359,575.666667,-0.631520,1.248891,0.856989
29360,575.686275,-0.631511,1.248903,0.856978
29361,575.705882,-0.631507,1.248873,0.856989
29362,575.725490,-0.631533,1.248876,0.856985
29363,575.745098,-0.631535,1.248868,0.856977
29364,575.764706,-0.631541,1.248895,0.856974
29365,575.784314,-0.631570,1.248907,0.856970
29366,575.803922,-0.631578,1.248921,0.856984
29367,575.823529,-0.631614,1.248935,0.856960
29368,575.843137,-0.631589,1.248919,0.856962
29369,575.862745,-0.631605,1.248931,0.856961
29370,575.882353,-0.631600,1.248924,0.856966
29371,575.901961,-0.631598,1.248904,0.856955
29372,575.921569,-0.631599,1.248943,0.856941
29373,575.941176,-0.631593,1.248930,0.856939
29374,575.960784,-0.631627,1.248954,0.856922
29375,575.980392,-0.631644,1.248933,0.856952
29376,576.000000,-0.631674,1.248968,0.856949
29377,576.019608,-0.631664,1.248995,0.856942
29378,576.039216,-0.631648,1.248971,0.856942
29379,576.058824,-0.631664,1.248990,0.856949
29380,576.078431,-0.631678,1.248954,0.856946
29381,576.098039,-0.631698,1.248968,0.856931
29382,576.117647,-0.631707,1.248979,0.856939
29383,576.137255,-0.631765,1.248996,0.856948
29384,576.156863,-0.631801,1.249021,0.856956
29385,576.176471,-0.631830,1.249015,0.856955
29386,576.196078,-0.631824,1.249029,0.856963
29387,576.215686,-0.631815,1.249021,0.856944
29388,576.235294,-0.631803,1.249023,0.856942
29389,576.254902,-0.631824,1.249024,0.856959
29390,576.274510,-0.631846,1.249017,0.856958
29391,576.294118,-0.631867,1.249034,0.856954
29392,576.313725,-0.631900,1.249032,0.856957
29393,576.333333,-0.631936,1.249033,0.856962
29394,576.352941,-0.631968,1.249040,0.856954
29395,576.372549,-0.631924,1.249053,0.856950
29396,576.392157,-0.631935,1.249052,0.856963
29397,576.411765,-0.631938,1.249031,0.856956
29398,576.431373,-0.631948,1.249024,0.856941
29399,576.450980,-0.631959,1.249030,0.856942
29400,576.470588,-0.631978,1.249068,0.856949
29401,576.490196,-0.632037,1.249085,0.856951
29402,576.509804,-0.632019,1.249088,0.856929
29403,576.529412,-0.632031,1.249092,0.856928
29404,576.549020,-0.631990,1.249065,0.856913
29405,576.568627,-0.631979,1.249049,0.856911
29406,576.588235,-0.632002,1.249045,0.856924
29407,576.607843,-0.632006,1.249058,0.856924
29408,576.627451,-0.632055,1.249096,0.856921
29409,576.647059,-0.632031,1.249089,0.856921
29410,576.666667,-0.632115,1.249104,0.856926
29411,576.686275,-0.632114,1.249102,0.856919
29412,576.705882,-0.632117,1.249096,0.856909
29413,576.725490,-0.632102,1.249100,0.856918
29414,576.745098,-0.632095,1.249095,0.856914
29415,576.764706,-0.632125,1.249115,0.856903
29416,576.784314,-0.632101,1.249099,0.856897
29417,576.803922,-0.632139,1.249119,0.856896
29418,576.823529,-0.632125,1.249106,0.856872
29419,576.843137,-0.632147,1.249126,0.856876
29420,576.862745,-0.632149,1.249158,0.856881
29421,576.882353,-0.632108,1.249153,0.856855
29422,576.901961,-0.632059,1.249162,0.856825
29423,576.921569,-0.631978,1.249145,0.856799
29424,576.941176,-0.631966,1.249166,0.856742
29425,576.960784,-0.631878,1.249180,0.856682
29426,576.980392,-0.631805,1.249193,0.856597
29427,577.000000,-0.631799,1.249205,0.856580
29428,577.019608,-0.631825,1.249216,0.856599
29429,577.039216,-0.631832,1.249222,0.856603
29430,577.058824,-0.631806,1.249192,0.856578
29431,577.078431,-0.631828,1.249186,0.856601
29432,577.098039,-0.631819,1.249195,0.856624
29433,577.117647,-0.631818,1.249222,0.856621
29434,577.137255,-0.631819,1.249240,0.856619
29435,577.156863,-0.631836,1.249222,0.856605
29436,577.176471,-0.631856,1.249223,0.856618
29437,577.196078,-0.631890,1.249216,0.856642
29438,577.215686,-0.631919,1.249214,0.856665
29439,577.235294,-0.631921,1.249185,0.856655
29440,577.254902,-0.631909,1.249178,0.856674
29441,577.274510,-0.631958,1.249210,0.856686
29442,577.294118,-0.631984,1.249223,0.856717
29443,577.313725,-0.631994,1.249223,0.856710
29444,577.333333,-0.632019,1.249229,0.856718
29445,577.352941,-0.632048,1.249236,0.856735
29446,577.372549,-0.632091,1.249234,0.856739
29447,577.392157,-0.632081,1.249224,0.856728
29448,577.411765,-0.632106,1.249220,0.856729
29449,577.431373,-0.632101,1.249216,0.856712
29450,577.450980,-0.632103,1.249229,0.856738
29451,577.470588,-0.632144,1.249245,0.856755
29452,577.490196,-0.632163,1.249242,0.856758
29453,577.509804,-0.632182,1.249256,0.856750
29454,577.529412,-0.632200,1.249255,0.856766
29455,577.549020,-0.632249,1.249263,0.856766
29456,577.568627,-0.632261,1.249261,0.856764
29457,577.588235,-0.632269,1.249260,0.856766
29458,577.607843,-0.632308,1.249252,0.856766
29459,577.627451,-0.632325,1.249272,0.856777
29460,577.647059,-0.632332,1.249276,0.856761
29461,577.666667,-0.632346,1.249269,0.856771
29462,577.686275,-0.632353,1.249274,0.856768
29463,577.705882,-0.632377,1.249305,0.856755
29464,577.725490,-0.632381,1.249306,0.856750
29465,577.745098,-0.632386,1.249316,0.856742
29466,577.764706,-0.632396,1.249317,0.856728
29467,577.784314,-0.632378,1.249310,0.856738
29468,577.803922,-0.632417,1.249310,0.856744
29469,577.823529,-0.632411,1.249296,0.856740
29470,577.843137,-0.632418,1.249303,0.856732
29471,577.862745,-0.632418,1.249311,0.856735
29472,577.882353,-0.632442,1.249317,0.856737
29473,577.901961,-0.632465,1.249349,0.856729
29474,577.921569,-0.632445,1.249352,0.856711
29475,577.941176,-0.632474,1.249344,0.856725
29476,577.960784,-0.632474,1.249325,0.856709
29477,577.980392,-0.632488,1.249332,0.856709
29478,578.000000,-0.632465,1.249369,0.856700
29479,578.019608,-0.632451,1.249362,0.856685
29480,578.039216,-0.632460,1.249362,0.856682
29481,578.058824,-0.632474,1.249343,0.856694
29482,578.078431,-0.632515,1.249350,0.856715
29483,578.098039,-0.632542,1.249360,0.856696
29484,578.117647,-0.632552,1.249364,0.856702
29485,578.137255,-0.632552,1.249363,0.856706
29486,578.156863,-0.632587,1.249353,0.856722
29487,578.176471,-0.632578,1.249367,0.856712
29488,578.196078,-0.632602,1.249359,0.856711
29489,578.215686,-0.632622,1.249351,0.856724
29490,578.235294,-0.632654,1.249374,0.856720
29491,578.254902,-0.632645,1.249374,0.856721
29492,578.274510,-0.632645,1.249381,0.856729
29493,578.294118,-0.632713,1.249382,0.856725
29494,578.313725,-0.632717,1.249358,0.856713
29495,578.333333,-0.632729,1.249383,0.856720
29496,578.352941,-0.632704,1.249407,0.856711
29497,578.372549,-0.632703,1.249415,0.856698
29498,578.392157,-0.632704,1.249393,0.856716
29499,578.411765,-0.632735,1.249381,0.856714
29500,578.431373,-0.632773,1.249415,0.856716
29501,578.450980,-0.632771,1.249422,0.856709
29502,578.470588,-0.632784,1.249413,0.856715
29503,578.490196,-0.632817,1.249408,0.856715
29504,578.509804,-0.632806,1.249420,0.856723
29505,578.529412,-0.632816,1.249410,0.856714
29506,578.549020,-0.632835,1.249402,0.856713
29507,578.568627,-0.632875,1.249448,0.856706
29508,578.588235,-0.632879,1.249424,0.856707
29509,578.607843,-0.632865,1.249496,0.856699
29510,578.627451,-0.632856,1.249505,0.856691
29511,578.647059,-0.632859,1.249434,0.856688
29512,578.666667,-0.632884,1.249417,0.856710
29513,578.686275,-0.632922,1.249460,0.856708
29514,578.705882,-0.632925,1.249481,0.856699
29515,578.725490,-0.632919,1.249478,0.856696
29516,578.745098,-0.632931,1.249466,0.856702
29517,578.764706,-0.632959,1.249476,0.856704
29518,578.784314,-0.632961,1.249502,0.856697
29519,578.803922,-0.632979,1.249508,0.856692
29520,578.823529,-0.633025,1.249496,0.856692
29521,578.843137,-0.633029,1.249507,0.856701
29522,578.862745,-0.633018,1.249524,0.856692
29523,578.882353,-0.633013,1.249530,0.856691
29524,578.901961,-0.633057,1.249489,0.856689
29525,578.921569,-0.633066,1.249479,0.856687
29526,578.941176,-0.633068,1.249498,0.856684
29527,578.960784,-0.633054,1.249528,0.856672
29528,578.980392,-0.633073,1.249548,0.856673
29529,579.000000,-0.633069,1.249524,0.856682
29530,579.019608,-0.633120,1.249533,0.856682
29531,579.039216,-0.633116,1.249544,0.856675
29532,579.058824,-0.633105,1.249542,0.856682
29533,579.078431,-0.633117,1.249537,0.856674
29534,579.098039,-0.633136,1.249506,0.856675
29535,579.117647,-0.633150,1.249548,0.856671
29536,579.137255,-0.633147,1.249568,0.856672
29537,579.156863,-0.633183,1.249560,0.856673
29538,579.176471,-0.633189,1.249534,0.856665
29539,579.196078,-0.633213,1.249561,0.856670
29540,579.215686,-0.633172,1.249613,0.856650
29541,579.235294,-0.633158,1.249588,0.856654
29542,579.254902,-0.633167,1.249557,0.856642
29543,579.274510,-0.633177,1.249555,0.856662
29544,579.294118,-0.633212,1.249566,0.856664
29545,579.313725,-0.633190,1.249577,0.856646
29546,579.333333,-0.633195,1.249555,0.856661
29547,579.352941,-0.633223,1.249583,0.856663
29548,579.372549,-0.633248,1.249606,0.856661
29549,579.392157,-0.633216,1.249605,0.856654
29550,579.411765,-0.633235,1.249593,0.856654
29551,579.431373,-0.633237,1.249561,0.856658
29552,579.450980,-0.633245,1.249600,0.856659
29553,579.470588,-0.633234,1.249607,0.856648
29554,579.490196,-0.633238,1.249615,0.856659
29555,579.509804,-0.633291,1.249613,0.856661
29556,579.529412,-0.633291,1.249633,0.856658
29557,579.549020,-0.633295,1.249655,0.856655
29558,579.568627,-0.633244,1.249650,0.856645
29559,579.588235,-0.633255,1.249617,0.856642
29560,579.607843,-0.633241,1.249606,0.856658
29561,579.627451,-0.633276,1.249626,0.856662
29562,579.647059,-0.633301,1.249651,0.856658
29563,579.666667,-0.633289,1.249632,0.856642
29564,579.686275,-0.633330,1.249643,0.856667
29565,579.705882,-0.633320,1.249655,0.856668
29566,579.725490,-0.633341,1.249696,0.856667
29567,579.745098,-0.633330,1.249649,0.856645
29568,579.764706,-0.633347,1.249644,0.856660
29569,579.784314,-0.633362,1.249659,0.856668
29570,579.803922,-0.633339,1.249681,0.856659
29571,579.823529,-0.633355,1.249679,0.856652
29572,579.843137,-0.633354,1.249674,0.856648
29573,579.862745,-0.633385,1.249679,0.856654
29574,579.882353,-0.633393,1.249695,0.856670
29575,579.901961,-0.633404,1.249707,0.856662
29576,579.921569,-0.633383,1.249694,0.856665
29577,579.941176,-0.633361,1.249667,0.856662
29578,579.960784,-0.633397,1.249672,0.856664
29579,579.980392,-0.633399,1.249672,0.856664
29580,580.000000,-0.633425,1.249701,0.856647
29581,580.019608,-0.633447,1.249694,0.856666
29582,580.039216,-0.633475,1.249695,0.856662
29583,580.058824,-0.633478,1.249732,0.856665
29584,580.078431,-0.633449,1.249715,0.856657
29585,580.098039,-0.633465,1.249717,0.856662
29586,580.117647,-0.633477,1.249685,0.856672
29587,580.137255,-0.633474,1.249708,0.856671
29588,580.156863,-0.633479,1.249719,0.856668
29589,580.176471,-0.633499,1.249720,0.856654
29590,580.196078,-0.633517,1.249726,0.856643
29591,580.215686,-0.633547,1.249730,0.856665
29592,580.235294,-0.633557,1.249751,0.856679
29593,580.254902,-0.633556,1.249734,0.856664
29594,580.274510,-0.633521,1.249727,0.856664
29595,580.294118,-0.633511,1.249736,0.856674
29596,580.313725,-0.633532,1.249742,0.856665
29597,580.333333,-0.633533,1.249752,0.856647
29598,580.352941,-0.633557,1.249757,0.856644
29599,580.372549,-0.633570,1.249763,0.856646
29600,580.392157,-0.633577,1.249772,0.856649
29601,580.411765,-0.633562,1.249771,0.856634
29602,580.431373,-0.633534,1.249784,0.856631
29603,580.450980,-0.633517,1.249760,0.856617
29604,580.470588,-0.633499,1.249750,0.856606
29605,580.490196,-0.633534,1.249780,0.856637
29606,580.509804,-0.633558,1.249795,0.856642
29607,580.529412,-0.633581,1.249802,0.856638
29608,580.549020,-0.633612,1.249797,0.856647
29609,580.568627,-0.633640,1.249797,0.856653
29610,580.588235,-0.633652,1.249794,0.856672
29611,580.607843,-0.633628,1.249792,0.856669
29612,580.627451,-0.633636,1.249789,0.856674
29613,580.647059,-0.633653,1.249783,0.856685
29614,580.666667,-0.633677,1.249803,0.856689
29615,580.686275,-0.633694,1.249820,0.856683
29616,580.705882,-0.633710,1.249823,0.856694
29617,580.725490,-0.633767,1.249843,0.856700
29618,580.745098,-0.633757,1.249833,0.856697
29619,580.764706,-0.633743,1.249845,0.856694
29620,580.784314,-0.633726,1.249826,0.856677
29621,580.803922,-0.633716,1.249816,0.856650
29622,580.823529,-0.633735,1.249800,0.856668
29623,580.843137,-0.633758,1.249822,0.856691
29624,580.862745,-0.633775,1.249845,0.856679
29625,580.882353,-0.633796,1.249868,0.856699
29626,580.901961,-0.633821,1.249841,0.856684
29627,580.921569,-0.633860,1.249849,0.856705
29628,580.941176,-0.633839,1.249852,0.856703
29629,580.960784,-0.633845,1.249862,0.856706
29630,580.980392,-0.633860,1.249845,0.856714
29631,581.000000,-0.633866,1.249851,0.856722
29632,581.019608,-0.633910,1.249858,0.856729
29633,581.039216,-0.633871,1.249876,0.856716
29634,581.058824,-0.633918,1.249890,0.856701
29635,581.078431,-0.633925,1.249852,0.856702
29636,581.098039,-0.633943,1.249890,0.856734
29637,581.117647,-0.633960,1.249882,0.856727
29638,581.137255,-0.633913,1.249877,0.856726
29639,581.156863,-0.633953,1.249861,0.856720
29640,581.176471,-0.633978,1.249858,0.856730
29641,581.196078,-0.634012,1.249879,0.856743
29642,581.215686,-0.634013,1.249906,0.856742
29643,581.235294,-0.634038,1.249902,0.856745
29644,581.254902,-0.634088,1.249905,0.856755
29645,581.274510,-0.634095,1.249885,0.856749
29646,581.294118,-0.634092,1.249890,0.856755
29647,581.313725,-0.634094,1.249891,0.856761
29648,581.333333,-0.634133,1.249872,0.856765
29649,581.352941,-0.634138,1.249911,0.856776
29650,581.372549,-0.634132,1.249933,0.856770
29651,581.392157,-0.634146,1.249935,0.856765
29652,581.411765,-0.634173,1.249909,0.856740
29653,581.431373,-0.634183,1.249917,0.856773
29654,581.450980,-0.634216,1.249929,0.856783
29655,581.470588,-0.634208,1.249933,0.856782
29656,581.490196,-0.634202,1.249900,0.856765
29657,581.509804,-0.634237,1.249908,0.856769
29658,581.529412,-0.634248,1.249917,0.856781
29659,581.549020,-0.634276,1.249956,0.856783
29660,581.568627,-0.634264,1.249944,0.856754
29661,581.588235,-0.634344,1.249975,0.856773
29662,581.607843,-0.634315,1.249972,0.856766
29663,581.627451,-0.634307,1.249977,0.856759
29664,581.647059,-0.634287,1.249956,0.856734
29665,581.666667,-0.634276,1.249932,0.856719
29666,581.686275,-0.634285,1.249948,0.856732
29667,581.705882,-0.634302,1.249970,0.856743
29668,581.725490,-0.634337,1.250008,0.856740
29669,581.745098,-0.634327,1.249979,0.856722
29670,581.764706,-0.634347,1.249998,0.856719
29671,581.784314,-0.634365,1.250005,0.856730
29672,581.803922,-0.634381,1.250020,0.856719
29673,581.823529,-0.634360,1.250005,0.856691
29674,581.843137,-0.634372,1.250012,0.856697
29675,581.862745,-0.634392,1.250005,0.856707
29676,581.882353,-0.634379,1.250006,0.856701
29677,581.901961,-0.634420,1.250022,0.856676
29678,581.921569,-0.634419,1.250023,0.856680
29679,581.941176,-0.634454,1.250041,0.856692
29680,581.960784,-0.634428,1.250080,0.856675
29681,581.980392,-0.634425,1.250061,0.856661
29682,582.000000,-0.634392,1.250035,0.856642
29683,582.019608,-0.634382,1.250038,0.856631
29684,582.039216,-0.634425,1.250053,0.856662
29685,582.058824,-0.634440,1.250050,0.856663
29686,582.078431,-0.634464,1.250058,0.856648
29687,582.098039,-0.634446,1.250064,0.856637
29688,582.117647,-0.634486,1.250092,0.856647
29689,582.137255,-0.634458,1.250085,0.856657
29690,582.156863,-0.634452,1.250083,0.856637
29691,582.176471,-0.634434,1.250078,0.856637
29692,582.196078,-0.634441,1.250075,0.856653
29693,582.215686,-0.634417,1.250125,0.856656
29694,582.235294,-0.634392,1.250121,0.856643
29695,582.254902,-0.634372,1.250110,0.856624
29696,582.274510,-0.634358,1.250114,0.856615
29697,582.294118,-0.634372,1.250117,0.856639
29698,582.313725,-0.634373,1.250122,0.856647
29699,582.333333,-0.634368,1.250118,0.856635
29700,582.352941,-0.634328,1.250117,0.856617
29701,582.372549,-0.634323,1.250141,0.856631
29702,582.392157,-0.634327,1.250139,0.856657
29703,582.411765,-0.634332,1.250140,0.856638
29704,582.431373,-0.634325,1.250139,0.856624
29705,582.450980,-0.634313,1.250148,0.856639
29706,582.470588,-0.634323,1.250168,0.856661
29707,582.490196,-0.634286,1.250150,0.856648
29708,582.509804,-0.634281,1.250144,0.856636
29709,582.529412,-0.634260,1.250144,0.856648
29710,582.549020,-0.634246,1.250164,0.856661
29711,582.568627,-0.634219,1.250165,0.856650
29712,582.588235,-0.634175,1.250170,0.856638
29713,582.607843,-0.634169,1.250185,0.856622
29714,582.627451,-0.634178,1.250187,0.856641
29715,582.647059,-0.634194,1.250188,0.856674
29716,582.666667,-0.634187,1.250173,0.856662
29717,582.686275,-0.634146,1.250180,0.856647
29718,582.705882,-0.634154,1.250175,0.856653
29719,582.725490,-0.634144,1.250169,0.856683
29720,582.745098,-0.634158,1.250190,0.856687
29721,582.764706,-0.634141,1.250180,0.856665
29722,582.784314,-0.634147,1.250180,0.856680
29723,582.803922,-0.634175,1.250202,0.856703
29724,582.823529,-0.634148,1.250196,0.856707
29725,582.843137,-0.634132,1.250194,0.856696
29726,582.862745,-0.634077,1.250204,0.856680
29727,582.882353,-0.634085,1.250232,0.856685
29728,582.901961,-0.634093,1.250154,0.856720
29729,582.921569,-0.634127,1.250185,0.856730
29730,582.941176,-0.634124,1.250195,0.856716
29731,582.960784,-0.634101,1.250219,0.856721
29732,582.980392,-0.634128,1.250197,0.856736
29733,583.000000,-0.634133,1.250199,0.856749
29734,583.019608,-0.634129,1.250224,0.856735
29735,583.039216,-0.634116,1.250233,0.856741
29736,583.058824,-0.634126,1.250222,0.856750
29737,583.078431,-0.634132,1.250229,0.856767
29738,583.098039,-0.634120,1.250236,0.856755
29739,583.117647,-0.634129,1.250181,0.856747
29740,583.137255,-0.634149,1.250223,0.856772
29741,583.156863,-0.634174,1.250222,0.856768
29742,583.176471,-0.634156,1.250231,0.856756
29743,583.196078,-0.634130,1.250248,0.856747
29744,583.215686,-0.634115,1.250260,0.856735
29745,583.235294,-0.634124,1.250235,0.856765
29746,583.254902,-0.634149,1.250238,0.856784
29747,583.274510,-0.634170,1.250258,0.856777
29748,583.294118,-0.634145,1.250247,0.856758
29749,583.313725,-0.634171,1.250254,0.856775
29750,583.333333,-0.634192,1.250240,0.856783
29751,583.352941,-0.634218,1.250243,0.856779
29752,583.372549,-0.634203,1.250252,0.856768
29753,583.392157,-0.634207,1.250253,0.856785
29754,583.411765,-0.634235,1.250269,0.856797
29755,583.431373,-0.634225,1.250268,0.856795
29756,583.450980,-0.634213,1.250294,0.856784
29757,583.470588,-0.634181,1.250294,0.856757
29758,583.490196,-0.634226,1.250281,0.856765
29759,583.509804,-0.634230,1.250258,0.856790
29760,583.529412,-0.634265,1.250287,0.856803
29761,583.549020,-0.634265,1.250280,0.856786
29762,583.568627,-0.634257,1.250276,0.856779
29763,583.588235,-0.634282,1.250294,0.856806
29764,583.607843,-0.634297,1.250297,0.856813
29765,583.627451,-0.634287,1.250294,0.856800
29766,583.647059,-0.634306,1.250306,0.856794
29767,583.666667,-0.634329,1.250319,0.856816
29768,583.686275,-0.634345,1.250308,0.856826
29769,583.705882,-0.634350,1.250324,0.856801
29770,583.725490,-0.634325,1.250286,0.856784
29771,583.745098,-0.634376,1.250295,0.856822
29772,583.764706,-0.634348,1.250268,0.856794
29773,583.784314,-0.634336,1.250287,0.856794
29774,583.803922,-0.634335,1.250322,0.856757
29775,583.823529,-0.634319,1.250396,0.856768
29776,583.843137,-0.634377,1.250378,0.856796
29777,583.862745,-0.634338,1.250367,0.856790
