time,A0,A1,A2,A5,A6,A7
476.940326,73.8,73.8,73.8,73.43,69.83,0.0
476.971725,73.22,73.22,73.58,73.15,69.68,0.0
477.049675,73.8,73.8,73.72,73.07,69.32,0.0
477.081154,73.29,73.29,73.72,73.36,70.26,0.0
477.112262,73.8,73.8,73.8,73.29,69.97,0.0
477.143615,73.22,73.22,73.58,73.15,69.68,0.0
477.174651,73.8,73.8,73.72,73.22,69.97,0.0
477.206104,73.29,73.29,73.72,73.29,69.9,0.0
477.244557,73.8,73.8,73.8,73.43,70.12,0.0
477.276057,73.8,73.8,73.72,73.22,70.04,0.0
477.338436,73.22,73.22,73.65,73.22,70.04,0.0
477.385235,73.65,73.65,73.29,72.71,69.83,0.0
477.416458,73.15,73.15,73.58,73.15,69.9,0.0
477.447746,73.8,73.8,73.8,73.36,70.12,0.0
477.479025,73.8,73.58,73.8,73.8,70.69,0.0
477.510378,73.8,73.8,73.8,73.29,70.26,0.0
477.541619,73.51,73.72,73.65,73.07,70.04,0.0
477.588234,73.65,73.58,73.8,73.43,70.4,0.0
477.650875,73.8,73.8,73.8,73.22,70.33,0.0
477.681957,73.15,73.15,73.65,73.29,70.19,0.0
477.713408,73.8,73.43,73.22,73.15,70.33,0.0
477.756514,73.36,73.36,73.72,73.29,70.33,0.0
477.787962,73.8,73.8,73.58,72.93,69.97,0.0
477.819155,73.58,73.58,73.8,73.29,70.4,0.0
477.850505,73.65,73.65,73.65,73.15,70.33,0.0
477.881645,73.51,73.8,73.29,72.71,69.97,0.0
477.944079,73.22,73.22,73.58,73.15,70.4,0.0
477.990907,73.8,73.8,73.8,73.51,70.62,0.0
478.022244,73.51,73.51,73.8,73.65,71.27,0.0
478.053566,73.8,73.8,73.8,73.29,70.62,0.0
478.084738,73.15,73.15,73.58,73.15,70.48,0.0
478.115813,73.22,73.0,73.07,72.86,70.33,0.0
478.147257,73.8,73.8,73.8,73.36,70.84,0.0
478.193923,73.8,73.8,73.8,73.22,70.4,0.0
478.260186,73.29,73.72,73.58,73.15,70.69,0.0
478.293665,73.15,73.15,73.65,73.22,70.69,0.0
478.32493,73.8,73.8,73.72,73.07,70.26,0.0
478.355968,73.58,73.22,73.8,73.22,70.77,0.0
478.387354,73.8,73.8,73.8,73.36,70.84,0.0
478.418662,73.22,73.29,73.58,73.07,70.62,0.0
478.44987,73.8,73.8,73.72,73.29,70.91,0.0
478.4967,73.8,73.8,73.8,73.58,71.2,0.0
478.559156,73.8,73.58,73.43,72.79,70.4,0.0
478.590276,73.58,73.72,73.72,73.29,70.91,0.0
478.621628,73.29,73.29,73.65,73.22,70.84,0.0
478.65299,73.65,73.58,73.29,72.71,70.62,0.0
478.684145,73.22,73.15,73.58,73.22,70.84,0.0
478.731151,73.65,73.8,73.8,73.29,70.91,0.0
478.765623,73.8,73.8,73.8,73.8,71.78,0.0
478.79912,73.36,73.29,73.58,73.15,71.05,0.0
478.861614,73.8,73.8,73.8,73.22,70.98,0.0
478.892814,73.8,73.8,73.8,73.65,71.85,0.0
478.924019,73.8,73.72,73.72,73.29,71.2,0.0
478.955287,73.15,73.22,73.58,73.15,71.05,0.0
479.00211,73.8,73.65,73.58,73.15,71.2,0.0
479.032585,73.22,73.29,73.72,73.29,71.27,0.0
479.064095,73.8,73.8,73.58,72.86,70.69,0.0
479.095224,73.58,73.65,73.72,73.29,71.27,0.0
479.157664,73.22,73.29,73.65,73.29,71.27,0.0
479.188895,73.8,73.8,73.43,72.86,70.77,0.0
479.235923,73.22,73.15,73.58,73.15,71.27,0.0
479.267085,73.8,73.8,73.8,73.43,71.41,0.0
479.290165,73.43,73.51,73.8,73.36,71.41,0.0
479.337171,73.65,73.58,73.65,73.22,71.41,0.0
479.368424,73.8,73.8,73.8,73.29,71.41,0.0
479.399576,73.8,73.8,73.8,73.51,71.78,0.0
479.462119,73.8,73.72,73.72,73.29,71.56,0.0
479.493444,73.15,73.15,73.65,73.36,71.49,0.0
479.540115,73.8,73.43,73.43,73.0,71.49,0.0
479.571601,73.22,73.22,73.72,73.29,71.63,0.0
479.602787,73.8,73.8,73.72,73.0,71.13,0.0
479.633906,73.8,73.43,73.72,73.22,71.56,0.0
479.665245,73.58,73.65,73.65,73.29,71.7,0.0
479.696552,73.8,73.8,73.58,72.79,71.27,0.0
479.774647,73.29,73.15,73.51,73.07,71.78,0.0
479.796917,73.8,73.8,73.8,73.43,72.06,0.0
479.828343,73.36,73.43,73.58,73.43,71.78,0.0
479.875233,73.8,73.8,73.72,73.22,71.85,0.0
479.906461,73.15,73.29,73.65,73.22,71.78,0.0
479.937768,73.43,73.15,73.15,72.71,71.56,0.0
479.968874,73.8,73.8,73.8,73.29,72.06,0.0
480.000237,73.22,73.22,73.65,73.15,71.92,0.0
480.078231,73.51,73.43,73.22,72.93,71.85,0.0
480.10958,73.22,73.22,73.65,73.22,71.92,0.0
480.140758,73.8,73.8,73.8,73.29,71.92,0.0
480.172081,73.51,73.29,73.65,73.51,71.99,0.0
480.20322,73.8,73.8,73.8,73.36,72.14,0.0
480.234577,73.29,73.36,73.65,73.07,71.85,0.0
480.281198,73.58,73.65,73.65,73.22,72.06,0.0
480.303597,73.8,73.8,73.8,73.29,72.28,0.0
480.366236,73.29,73.43,73.72,73.15,72.21,0.0
480.413138,73.8,73.8,73.65,73.29,72.28,0.0
480.444404,73.58,73.58,73.8,73.29,72.28,0.0
480.475631,73.65,73.72,73.43,72.86,71.78,0.0
480.506962,73.29,73.22,73.58,73.22,72.35,0.0
480.538116,73.58,73.65,73.8,73.43,72.28,0.0
480.569417,73.8,73.8,73.65,73.07,72.14,0.0
480.616167,73.72,73.36,73.58,73.15,72.42,0.0
480.678762,73.8,73.8,73.8,73.36,72.42,0.0
480.710004,73.8,73.43,73.58,73.15,72.79,0.0
480.741174,73.8,73.8,73.8,73.8,73.07,0.0
480.772249,73.8,73.8,73.8,73.8,73.43,0.0
480.810959,73.51,73.8,73.8,73.8,73.8,0.0
480.842338,73.8,73.8,73.72,73.22,72.35,0.0
480.873585,73.36,73.8,73.8,73.8,73.8,0.0
480.920313,73.8,73.8,73.72,73.0,72.42,0.0
480.983008,73.36,73.29,73.8,73.0,72.42,0.0
481.014198,73.8,73.8,73.8,73.8,73.8,0.0
481.045532,73.8,73.8,73.72,72.64,72.42,0.0
481.076713,73.51,73.8,73.8,73.8,73.8,0.0
481.107969,73.8,73.8,73.65,72.21,72.42,0.21
481.154905,73.51,73.8,73.8,73.8,73.8,0.0
481.186119,73.8,73.8,73.72,71.92,72.42,0.21
481.217375,73.51,73.8,73.8,73.8,73.8,0.0
481.279612,73.8,73.8,73.72,71.63,72.42,0.5
481.318136,73.58,73.65,73.8,71.63,72.42,0.21
481.34953,73.8,73.8,73.8,73.8,73.8,0.21
481.380831,73.8,73.8,73.72,71.34,72.5,0.64
481.412048,73.51,73.8,73.8,73.65,73.8,0.36
481.458737,73.8,73.8,73.72,71.05,72.5,0.79
481.490171,73.43,73.8,73.8,73.43,73.8,0.5
481.52223,73.8,73.8,73.72,70.84,72.42,0.93
481.587804,72.71,72.86,73.29,70.33,72.21,0.57
481.619247,73.8,73.8,73.8,73.29,73.8,0.64
481.650405,73.8,73.8,73.72,70.33,72.5,1.08
481.681649,73.51,73.8,73.8,72.64,73.8,0.79
481.712938,73.8,73.8,73.72,70.19,72.5,1.22
481.759792,73.51,73.8,73.8,72.28,73.8,1.0
481.791071,73.8,73.8,73.72,69.9,72.5,1.44
481.827372,73.51,73.8,73.8,72.14,73.8,1.15
481.892235,73.8,73.8,73.72,69.54,72.5,1.51
481.923482,73.07,73.29,73.72,69.76,72.93,1.37
481.954701,73.8,73.8,73.8,72.14,73.8,1.22
481.985943,73.8,73.8,73.72,69.18,72.57,1.73
482.017291,73.51,73.8,73.8,71.63,73.8,1.44
482.063913,73.8,73.8,73.72,68.96,72.57,1.8
482.095259,73.36,73.8,73.8,71.27,73.8,1.58
482.126645,73.8,73.8,73.72,68.67,72.57,1.94
482.189108,73.0,73.22,73.51,68.38,72.28,1.58
482.220239,73.8,73.8,73.8,71.41,73.8,1.73
482.251588,73.8,73.8,73.72,68.31,72.64,2.09
482.298344,73.58,73.8,73.8,70.55,73.8,1.8
482.330363,73.8,73.8,73.72,68.1,72.57,2.23
482.352228,73.51,73.8,73.8,70.4,73.8,2.01
482.399127,73.8,73.8,73.72,67.66,72.64,2.38
482.430356,73.43,73.8,73.8,70.12,73.8,2.09
482.492809,73.8,73.8,73.72,67.37,72.64,2.45
482.524025,73.15,73.29,73.51,67.23,72.86,2.09
482.555203,73.8,73.8,73.8,69.76,73.8,2.16
482.60222,73.8,73.8,73.72,67.09,72.64,2.59
482.633444,73.29,73.8,73.8,69.39,73.8,2.38
482.664665,73.8,73.8,73.72,66.87,72.64,2.74
482.695857,73.43,73.8,73.8,69.25,73.8,2.45
482.727189,73.8,73.8,73.72,66.65,72.64,2.88
482.78952,73.29,73.22,73.8,66.73,72.86,2.52
482.83798,73.8,73.8,73.8,69.03,73.8,2.66
482.857931,73.8,73.8,73.72,66.15,72.64,3.02
482.904763,73.51,73.8,73.8,68.31,73.8,2.88
482.936011,73.8,73.8,73.8,65.86,72.71,3.24
482.967306,73.43,73.8,73.8,67.95,73.8,2.95
482.998451,73.8,73.8,73.72,65.64,72.71,3.39
483.029569,73.51,73.8,73.8,67.52,73.8,3.17
483.092206,73.8,73.8,73.72,65.43,72.71,3.53
483.139104,73.72,73.8,73.8,65.43,72.79,3.39
483.170289,73.8,73.8,73.8,67.66,73.8,3.39
483.201618,73.8,73.8,73.72,64.99,72.79,3.75
483.232704,73.43,73.8,73.8,67.09,73.8,3.53
483.263917,73.8,73.8,73.72,64.85,72.79,3.82
483.295157,73.51,73.8,73.8,66.65,73.8,3.75
483.342971,73.8,73.8,73.72,64.49,72.79,4.03
483.401317,73.29,72.71,73.29,63.91,72.35,3.67
483.43257,73.8,73.8,73.8,66.8,73.8,3.89
483.463568,73.8,73.8,73.72,64.13,72.86,4.18
483.510579,73.36,73.8,73.8,66.0,73.8,4.03
483.5418,73.8,73.8,73.72,63.91,72.86,4.4
483.573052,73.51,73.8,73.8,65.64,73.8,4.25
483.604251,73.8,73.8,73.72,63.62,72.86,4.54
483.635561,73.51,73.8,73.8,65.43,73.8,4.47
483.698072,73.8,73.8,73.72,63.33,72.86,4.68
483.74486,73.65,73.29,73.65,63.33,73.07,4.54
483.776194,73.72,73.8,73.8,65.57,73.8,4.47
483.807471,73.8,73.8,73.72,62.97,72.86,4.9
483.838674,73.43,73.8,73.8,64.85,73.8,4.76
483.876593,73.8,73.8,73.72,62.69,72.86,5.04
483.907893,73.29,73.8,73.8,64.56,73.8,4.9
483.939082,73.8,73.8,73.72,62.4,72.86,5.19
484.001531,73.36,73.58,73.8,62.25,72.64,4.76
484.0484,73.8,73.8,73.8,64.99,73.8,5.12
484.079664,73.8,73.8,73.72,62.04,72.93,5.33
484.110967,73.58,73.8,73.8,64.2,73.8,5.19
484.142086,73.8,73.8,73.72,61.82,72.93,5.41
484.173215,73.51,73.8,73.8,63.84,73.8,5.33
484.204611,73.8,73.8,73.72,61.6,72.86,5.62
484.251326,73.43,73.8,73.8,63.48,73.8,5.48
484.313979,73.8,73.8,73.72,61.31,72.86,5.69
484.3452,73.72,73.22,73.22,60.95,72.5,5.48
484.381977,73.8,73.8,73.8,63.48,73.8,5.62
484.413376,73.8,73.8,73.8,61.03,72.93,5.84
484.444561,73.36,73.8,73.8,62.76,73.8,5.69
484.475873,73.8,73.8,73.72,60.81,72.86,5.98
484.507151,73.51,73.8,73.8,62.61,73.8,5.98
484.55402,73.8,73.8,73.72,60.45,72.86,6.2
484.616443,73.29,73.29,73.8,60.52,73.15,5.98
484.647681,73.8,73.8,73.8,62.54,73.8,6.05
484.678788,73.8,73.8,73.72,60.09,72.93,6.34
484.710264,73.51,73.8,73.8,61.75,73.8,6.27
484.741578,73.8,73.8,73.72,59.8,72.93,6.49
484.788295,73.51,73.8,73.8,61.39,73.8,6.42
484.819548,73.8,73.8,73.72,59.51,72.93,6.7
484.850756,73.51,73.8,73.8,61.03,73.8,6.63
484.917935,73.8,73.8,73.72,59.22,72.93,6.85
484.94927,73.65,73.72,73.8,59.37,73.29,6.7
484.990171,73.8,73.8,73.8,61.1,73.8,6.78
485.021221,73.8,73.8,73.72,58.86,72.93,6.99
485.052198,73.51,73.8,73.8,60.52,73.8,6.99
485.093044,73.8,73.8,73.72,58.57,73.0,7.14
485.124007,73.43,73.8,73.8,60.23,73.8,7.14
485.154584,73.8,73.8,73.72,58.36,73.0,7.28
485.226482,72.86,72.71,73.15,57.78,72.42,6.99
485.257361,73.8,73.8,73.8,60.52,73.8,7.28
485.28838,73.8,73.8,73.72,58.07,73.0,7.5
485.319245,72.79,73.8,73.8,59.58,73.8,7.43
485.360356,73.8,73.8,73.72,57.71,73.0,7.64
485.391164,73.51,73.8,73.8,59.37,73.8,7.57
485.427568,73.8,73.8,73.72,57.42,73.0,7.86
485.458321,73.51,73.8,73.8,59.08,73.8,7.79
485.530357,73.8,73.8,73.72,57.2,73.0,8.0
485.561347,73.65,73.29,73.65,57.13,73.22,7.86
485.597572,73.65,73.8,73.8,59.08,73.8,7.93
485.628649,73.8,73.8,73.72,56.77,73.0,8.15
485.660001,73.36,73.8,73.8,58.57,73.8,8.15
485.691368,73.8,73.8,73.72,56.48,73.0,8.29
485.722647,73.43,73.8,73.8,58.28,73.8,8.29
485.753826,73.8,73.8,73.72,56.34,73.0,8.44
485.831888,73.36,73.65,73.8,56.19,72.93,8.15
485.863106,73.8,73.8,73.8,58.36,73.8,8.51
485.894241,73.8,73.8,73.8,55.83,73.0,8.58
485.919088,73.51,73.8,73.8,57.78,73.8,8.58
485.966074,73.8,73.8,73.72,55.62,73.0,8.72
485.997346,73.51,73.8,73.8,57.35,73.8,8.72
486.028561,73.8,73.8,73.72,55.47,73.0,8.87
486.059864,73.43,73.8,73.8,56.99,73.8,8.94
486.122231,73.8,73.8,73.72,55.18,73.07,9.01
486.169036,73.43,73.58,73.58,54.75,72.64,8.8
486.200461,73.8,73.8,73.8,57.35,73.8,9.01
486.231707,73.8,73.8,73.72,54.75,73.0,9.16
486.262955,73.43,73.8,73.8,56.26,73.8,9.23
486.294005,73.8,73.8,73.72,54.53,73.07,9.37
486.325487,73.51,73.8,73.8,55.98,73.8,9.37
486.372119,73.8,73.8,73.72,54.17,73.07,9.45
486.425749,73.29,73.29,73.72,54.03,73.22,9.23
486.472645,73.8,73.8,73.8,55.9,73.8,9.3
486.504001,73.8,73.8,73.72,53.81,73.15,9.66
486.535173,73.43,73.8,73.8,55.33,73.8,9.66
486.566533,73.8,73.8,73.72,53.6,73.07,9.88
486.597643,73.36,73.8,73.8,54.97,73.8,9.81
486.629002,73.8,73.8,73.72,53.38,73.15,10.02
486.675699,73.43,73.8,73.8,54.82,73.8,10.09
486.738414,73.8,73.8,73.72,53.02,73.07,10.17
486.76942,73.07,73.58,73.51,53.02,73.8,10.17
486.800799,73.72,73.8,73.8,54.53,73.8,10.24
486.831915,73.8,73.8,73.72,52.73,73.07,10.31
486.863171,73.43,73.8,73.8,54.24,73.8,10.31
486.910014,73.8,73.8,73.72,52.59,73.15,10.46
486.962446,73.29,73.29,73.72,52.51,73.29,10.31
487.009066,73.8,73.8,73.8,54.61,73.8,10.6
487.040308,73.8,73.8,73.8,52.15,73.07,10.6
487.07161,73.51,73.8,73.8,53.38,73.8,10.67
487.10281,73.8,73.8,73.72,51.79,73.15,10.82
487.134281,73.51,73.8,73.8,53.16,73.8,10.89
487.212361,73.8,73.8,73.65,51.5,73.15,11.03
487.243387,73.29,73.43,73.8,51.36,73.29,10.82
487.274868,73.8,73.8,73.8,53.16,73.8,11.1
487.305968,73.8,73.8,73.72,51.0,73.15,11.1
487.337261,73.43,73.8,73.8,52.37,73.8,11.18
487.368514,73.8,73.8,73.72,50.71,73.15,11.25
487.415225,73.51,73.8,73.8,52.3,73.8,11.39
487.469165,73.8,73.8,73.72,50.42,73.15,11.47
487.51584,73.65,73.65,73.8,50.35,73.43,11.39
487.547224,73.43,73.8,73.8,51.94,73.8,11.54
487.578493,73.8,73.8,73.72,50.06,73.15,11.54
487.609677,73.22,73.8,73.8,51.43,73.8,11.68
487.640969,73.8,73.8,73.72,49.84,73.15,11.68
487.703403,73.36,73.65,73.8,49.63,73.07,11.39
487.750295,73.8,73.8,73.8,51.43,73.8,11.68
487.781606,73.8,73.8,73.8,49.56,73.22,11.83
487.812831,73.43,73.8,73.8,51.0,73.8,11.9
487.844069,73.8,73.8,73.72,49.27,73.22,11.97
487.875347,73.36,73.8,73.8,50.64,73.8,12.04
487.90659,73.8,73.8,73.72,48.91,73.22,12.11
487.974826,72.71,73.72,73.8,48.62,72.93,11.68
488.006176,73.8,73.8,73.8,50.49,73.8,12.26
488.052937,73.8,73.8,73.8,48.47,73.22,12.33
488.084237,73.51,73.8,73.8,49.84,73.8,12.4
488.115474,73.8,73.8,73.72,48.19,73.29,12.48
488.14672,73.36,73.8,73.8,49.48,73.8,12.55
488.209193,73.8,73.8,73.72,48.04,73.29,12.62
488.255982,73.65,73.8,73.8,47.82,72.79,12.4
488.287272,73.65,73.8,73.8,49.48,73.8,12.62
488.318567,73.8,73.8,73.72,47.61,73.29,12.76
488.349845,73.43,73.8,73.8,48.91,73.8,12.84
488.381086,73.8,73.8,73.72,47.39,73.29,12.98
488.447788,73.43,73.8,73.8,48.62,73.8,13.05
488.479229,73.8,73.8,73.72,47.18,73.22,13.12
488.525913,73.72,73.72,73.65,46.81,72.86,12.98
488.557268,73.65,73.8,73.8,48.55,73.8,13.2
488.588495,73.8,73.8,73.8,46.89,73.22,13.27
488.619758,73.43,73.8,73.8,48.19,73.8,13.49
488.650974,73.8,73.8,73.8,46.67,73.22,13.49
488.713493,73.36,73.0,73.43,46.38,73.36,13.2
488.760224,73.8,73.8,73.8,48.11,73.8,13.63
488.791644,73.8,73.8,73.8,46.24,73.22,13.63
488.82287,73.58,73.8,73.8,47.32,73.8,13.56
488.85406,73.8,73.8,73.8,45.8,73.29,13.77
488.885342,73.43,73.8,73.8,46.96,73.8,13.92
488.953177,73.8,73.8,73.72,45.44,73.29,13.99
488.984433,73.65,73.43,73.72,45.37,73.43,13.92
489.015864,73.65,73.8,73.8,46.81,73.8,14.21
489.062694,73.8,73.8,73.72,45.16,73.29,14.13
489.093895,73.43,73.8,73.8,46.38,73.8,14.28
489.125269,73.8,73.8,73.72,44.87,73.29,14.28
489.15626,73.51,73.8,73.8,46.09,73.8,14.5
489.218881,73.8,73.8,73.72,44.58,73.29,14.35
489.265622,73.65,73.58,73.72,44.58,73.58,14.35
489.297029,73.58,73.8,73.8,45.88,73.8,14.57
489.328273,73.8,73.8,73.72,44.29,73.29,14.5
489.359458,73.58,73.8,73.8,45.59,73.8,14.64
489.390721,73.8,73.8,73.8,44.15,73.22,14.64
489.457153,73.36,73.58,73.8,44.0,73.51,14.5
489.488647,73.8,73.8,73.8,45.37,73.8,14.93
489.535273,73.8,73.8,73.72,43.64,73.29,14.86
489.566654,73.43,73.8,73.8,44.79,73.8,15.07
489.597894,73.8,73.8,73.8,43.35,73.22,15.0
489.629169,73.58,73.8,73.8,44.07,73.8,15.14
489.691679,73.8,73.8,73.72,42.92,73.29,15.14
489.722956,73.22,73.65,73.8,42.85,73.43,15.0
489.769719,73.8,73.8,73.8,44.15,73.8,15.43
489.800982,73.8,73.8,73.8,42.49,73.22,15.36
489.832192,73.51,73.8,73.8,43.5,73.8,15.58
489.863529,73.8,73.8,73.8,42.13,73.29,15.51
489.894732,73.51,73.8,73.8,43.14,73.8,15.72
489.964625,73.8,73.8,73.72,41.91,73.29,15.65
489.995983,73.65,73.8,73.8,41.84,73.51,15.65
490.027209,73.58,73.8,73.8,42.92,73.8,15.87
490.073995,73.8,73.8,73.72,41.55,73.29,15.79
490.105486,73.36,73.8,73.8,42.56,73.8,16.01
490.136703,73.8,73.8,73.72,41.33,73.29,16.01
490.199264,73.51,73.8,73.8,42.34,73.8,16.23
490.230359,73.8,73.8,73.8,42.05,73.8,16.44
490.261487,73.8,73.8,73.72,41.04,73.29,16.3
490.308492,73.36,73.8,73.8,41.98,73.8,16.52
490.339759,73.8,73.8,73.72,40.83,73.29,16.52
490.370916,73.29,73.8,73.8,41.76,73.8,16.73
490.402189,73.8,73.8,73.8,40.54,73.22,16.66
490.476673,72.93,72.93,73.15,39.82,73.0,16.37
490.508107,73.8,73.8,73.8,41.4,73.8,16.95
490.539316,73.8,73.8,73.72,39.96,73.22,16.8
490.570635,73.58,73.8,73.8,40.97,73.8,17.09
490.601781,73.8,73.8,73.72,39.67,73.29,16.95
490.633073,73.51,73.8,73.8,40.61,73.8,17.24
490.711001,73.8,73.8,73.72,39.38,73.29,17.09
490.742243,72.86,73.22,73.29,39.1,73.29,17.02
490.773665,73.65,73.8,73.8,40.39,73.8,17.38
490.804999,73.8,73.8,73.72,38.95,73.29,17.31
490.836214,73.43,73.8,73.8,39.96,73.8,17.6
490.867415,73.8,73.8,73.72,38.73,73.29,17.45
490.945423,73.43,73.8,73.8,39.74,73.8,17.81
490.976653,73.8,73.8,73.72,38.52,73.29,17.6
491.012891,73.15,73.22,73.51,38.09,73.36,17.53
491.04408,73.58,73.8,73.8,39.6,73.8,17.81
491.075443,73.8,73.8,73.72,38.16,73.29,17.67
491.106716,73.51,73.8,73.8,39.17,73.8,18.03
491.137913,73.8,73.8,73.8,37.94,73.29,17.89
491.215941,73.36,73.51,73.72,37.72,73.43,17.74
491.247268,73.8,73.8,73.8,38.95,73.8,18.25
491.278414,73.8,73.8,73.72,37.51,73.29,17.96
491.309694,73.43,73.8,73.8,38.45,73.8,18.32
491.340953,73.8,73.8,73.72,37.22,73.29,18.1
491.372132,73.51,73.8,73.8,37.94,73.8,18.46
491.450103,73.8,73.8,73.8,36.86,73.22,18.25
491.481518,73.65,73.65,73.8,36.79,73.51,18.25
491.520232,73.65,73.8,73.8,37.72,73.8,18.61
491.551465,73.8,73.8,73.72,36.43,73.22,18.46
491.582746,73.29,73.8,73.8,37.29,73.8,18.75
491.614035,73.8,73.8,73.8,36.14,73.29,18.68
491.645236,73.43,73.8,73.8,36.86,73.8,18.97
491.707555,73.8,73.8,73.72,35.85,73.29,18.9
491.754567,73.0,73.8,73.8,35.85,73.51,18.9
491.785662,73.58,73.8,73.8,36.64,73.8,19.18
491.81714,73.8,73.8,73.8,35.49,73.29,18.97
491.848436,73.36,73.8,73.8,36.43,73.8,19.26
491.879529,73.8,73.8,73.72,35.42,73.29,19.18
491.957496,72.71,73.8,73.8,34.98,73.07,18.9
491.988846,73.8,73.8,73.8,36.28,73.8,19.47
492.011622,73.8,73.8,73.72,34.91,73.29,19.33
492.058531,73.43,73.8,73.8,35.78,73.8,19.69
492.089896,73.8,73.8,73.72,34.77,73.29,19.4
492.121115,73.43,73.8,73.8,35.42,73.8,19.76
492.183685,73.8,73.8,73.72,34.48,73.29,19.62
492.214868,73.43,73.65,73.65,34.05,72.79,19.33
492.246182,73.8,73.8,73.8,35.06,73.8,19.98
492.292895,73.8,73.8,73.8,33.76,73.29,19.83
492.324301,73.51,73.8,73.8,34.55,73.8,20.19
492.355501,73.8,73.8,73.8,33.54,73.29,19.98
492.38679,73.43,73.8,73.8,34.26,73.8,20.34
492.449034,73.8,73.8,73.72,33.32,73.29,20.12
492.496084,73.58,73.72,73.65,32.89,72.86,19.83
492.517306,73.65,73.8,73.8,34.05,73.8,20.48
492.564177,73.8,73.8,73.8,32.96,73.29,20.27
492.595651,73.43,73.8,73.8,33.68,73.8,20.63
492.626774,73.8,73.8,73.72,32.67,73.29,20.41
492.689393,73.29,73.15,73.51,32.39,73.29,20.19
492.720582,73.8,73.8,73.8,33.47,73.8,20.92
492.751735,73.8,73.8,73.8,32.24,73.29,20.48
492.798635,73.51,73.8,73.8,33.11,73.8,20.84
492.829989,73.8,73.8,73.72,32.1,73.29,20.7
492.861137,73.51,73.8,73.8,32.82,73.8,21.13
492.892357,73.8,73.8,73.72,31.81,73.29,20.84
492.954705,73.29,73.15,73.58,31.45,73.36,20.7
492.98595,73.8,73.8,73.8,32.6,73.8,21.35
493.034767,73.8,73.8,73.72,31.23,73.29,20.92
493.068228,73.72,73.8,73.8,31.88,73.8,21.35
493.099541,73.8,73.8,73.8,30.87,73.29,21.06
493.130732,73.58,73.8,73.8,31.45,73.8,21.49
493.193142,73.8,73.8,73.8,30.65,73.29,21.2
493.224295,73.58,73.51,73.72,30.44,73.43,21.2
493.255684,73.65,73.8,73.8,31.23,73.8,21.71
493.302524,73.8,73.8,73.8,30.22,73.29,21.35
493.333879,73.65,73.8,73.8,30.8,73.8,21.78
493.365135,73.8,73.8,73.8,29.93,73.29,21.57
493.427535,73.43,73.8,73.8,30.44,73.8,21.93
493.458712,73.8,73.8,73.72,29.64,73.29,21.71
493.505727,73.65,73.58,73.8,29.28,73.51,21.71
493.537669,73.65,73.8,73.8,30.37,73.8,22.21
493.560145,73.8,73.8,73.8,29.43,73.29,21.93
493.606915,73.51,73.8,73.8,29.72,73.8,22.29
493.638201,73.8,73.8,73.72,29.21,73.29,22.07
493.70056,73.36,73.65,73.8,29.0,73.51,21.85
493.731772,73.8,73.8,73.8,29.79,73.8,22.58
493.763277,73.8,73.8,73.8,28.71,73.36,22.21
493.809885,73.43,73.8,73.8,29.21,73.8,22.65
493.841255,73.8,73.8,73.72,28.35,73.29,22.36
493.872572,73.58,73.8,73.8,28.78,73.8,22.86
493.935005,73.8,73.8,73.72,28.06,73.29,22.5
493.96613,73.36,73.65,73.8,27.77,73.43,22.43
493.99757,73.8,73.8,73.8,28.49,73.8,23.08
494.045127,73.8,73.8,73.72,27.55,73.29,22.65
494.06717,73.43,73.8,73.8,28.06,73.8,23.08
494.098304,73.8,73.8,73.72,27.26,73.29,22.94
494.145148,73.58,73.8,73.8,27.77,73.8,23.37
494.207482,73.8,73.8,73.8,27.05,73.29,23.01
494.238904,73.72,73.8,73.8,26.98,73.51,22.94
494.270181,73.58,73.8,73.8,27.48,73.8,23.51
494.301344,73.8,73.8,73.72,26.76,73.22,23.08
494.348082,73.43,73.8,73.8,27.19,73.8,23.59
494.379318,73.8,73.8,73.72,26.47,73.29,23.22
494.442011,72.71,72.79,73.22,25.89,73.0,23.01
494.473045,73.8,73.8,73.8,26.98,73.8,23.8
494.504449,73.8,73.8,73.8,26.11,73.29,23.44
494.535672,73.51,73.8,73.8,26.61,73.8,23.95
494.574932,73.8,73.8,73.72,25.82,73.29,23.51
494.60629,73.43,73.8,73.8,26.25,73.8,24.09
494.668748,73.8,73.8,73.72,25.39,73.29,23.66
494.715369,72.57,73.07,73.22,24.88,73.07,23.44
494.746749,73.8,73.8,73.8,25.75,73.8,24.16
494.778093,73.8,73.8,73.72,24.96,73.29,23.8
494.809222,73.51,73.8,73.8,25.32,73.8,24.31
494.840556,73.8,73.8,73.8,24.67,73.29,23.95
494.887208,73.51,73.8,73.8,25.03,73.8,24.45
494.949735,73.8,73.8,73.8,24.38,73.29,24.09
494.980932,73.0,73.29,73.51,24.16,73.36,24.09
495.012363,73.58,73.8,73.8,24.74,73.8,24.67
495.043634,73.8,73.8,73.72,23.95,73.29,24.23
495.082268,73.51,73.8,73.8,24.31,73.8,24.81
495.113379,73.8,73.8,73.8,23.73,73.22,24.45
495.175963,73.36,73.51,73.72,23.51,73.43,24.38
495.222583,73.8,73.8,73.8,24.16,73.8,25.1
495.253942,73.8,73.8,73.8,23.37,73.29,24.6
495.285272,73.43,73.8,73.8,23.66,73.8,25.1
495.316518,73.8,73.8,73.8,23.08,73.29,24.81
495.347675,73.43,73.8,73.8,23.44,73.8,25.32
495.379024,73.8,73.8,73.72,22.86,73.29,24.96
