A0,A1,A2,A5,A6,A7
73.80,5.26,0.00,73.22,0.00,0.00
73.58,5.12,0.00,73.29,0.00,0.00
73.80,4.97,0.00,73.29,0.00,0.00
73.65,4.83,0.00,73.15,0.00,0.00
73.80,4.76,0.00,73.22,0.00,0.00
73.29,4.54,0.00,73.43,0.00,0.00
73.80,4.54,0.00,73.29,0.00,0.00
73.58,4.32,0.00,73.29,0.00,0.00
73.80,4.11,0.00,72.86,0.00,0.00
73.80,3.96,0.00,73.07,0.00,0.00
73.58,3.75,0.00,73.36,0.00,0.00
73.72,3.60,0.00,73.29,0.00,0.00
73.36,3.39,0.00,73.29,0.00,0.00
73.80,3.39,0.00,73.36,0.00,0.00
73.65,3.17,0.00,73.07,0.00,0.00
73.80,3.02,0.00,73.29,0.00,0.00
73.51,2.88,0.00,73.36,0.00,0.00
73.72,2.81,0.00,73.36,0.00,0.00
73.51,2.66,0.00,73.36,0.00,0.00
73.80,2.52,0.00,73.22,0.00,0.00
73.51,2.38,0.00,73.00,0.00,0.00
73.80,2.30,0.00,73.36,0.00,0.00
73.36,2.09,0.00,73.43,0.00,0.00
73.80,2.09,0.00,73.29,0.00,0.00
73.51,1.94,0.00,73.22,0.00,0.00
73.80,1.87,0.00,73.29,0.00,0.00
73.65,1.73,0.00,73.22,0.00,0.00
73.80,1.65,0.00,73.29,0.00,0.00
73.07,1.44,0.00,73.51,0.00,0.00
73.80,1.15,0.00,73.29,0.00,0.00
73.72,1.00,0.00,73.07,0.00,0.00
73.80,0.93,0.00,72.79,0.00,0.00
73.72,0.79,0.00,73.51,0.00,0.00
72.93,0.72,0.00,73.58,0.00,0.00
73.80,0.43,0.00,73.51,0.00,0.00
73.51,0.43,0.00,73.22,0.00,0.00
72.86,0.14,0.00,73.80,0.00,0.00
73.80,0.36,0.00,73.29,0.00,0.00
73.15,0.28,0.00,73.80,0.00,0.00
73.80,0.43,0.00,73.15,0.00,0.00
72.79,0.43,0.00,73.80,0.00,0.00
73.80,0.57,0.00,72.86,0.00,0.14
72.71,0.64,0.00,73.80,0.00,0.00
73.80,0.86,0.00,72.64,0.00,0.50
72.28,0.86,0.00,73.80,0.00,0.14
73.80,1.00,0.00,72.28,0.00,0.64
71.99,1.08,0.00,73.80,0.00,0.21
73.29,1.22,0.00,72.14,0.00,0.86
71.63,1.29,0.00,73.80,0.00,0.36
73.00,1.44,0.00,71.78,0.00,0.93
71.05,1.44,0.00,73.51,0.00,0.50
72.57,1.65,0.00,71.63,0.00,1.08
70.98,1.73,0.00,73.29,0.00,0.79
72.28,1.80,0.00,72.35,0.00,1.00
71.70,1.87,0.00,71.13,0.00,1.29
70.40,2.01,0.00,72.57,0.00,1.22
71.63,2.16,0.00,70.98,0.00,1.65
70.12,2.30,0.00,72.35,0.00,1.29
71.34,2.38,0.00,70.69,0.00,1.73
69.61,2.45,0.00,72.14,0.00,1.51
70.98,2.59,0.00,70.40,0.00,1.94
69.39,2.66,0.00,71.78,0.00,1.65
70.62,2.81,0.00,70.19,0.00,2.16
69.03,2.81,0.00,71.70,0.00,1.80
70.33,2.95,0.00,69.83,0.00,2.30
68.75,3.02,0.00,71.41,0.00,1.94
69.97,3.17,0.00,69.68,0.00,2.45
68.38,3.24,0.00,71.27,0.00,2.16
69.61,3.39,0.00,69.32,0.00,2.66
68.02,3.46,0.00,70.84,0.00,2.38
69.32,3.53,0.00,69.18,0.00,2.88
67.81,3.60,0.00,70.62,0.00,2.59
69.11,3.67,0.00,68.82,0.00,3.02
67.30,3.82,0.00,70.33,0.00,2.74
68.75,3.89,0.00,68.75,0.00,3.17
67.16,4.03,0.00,70.33,0.00,2.88
68.53,4.11,0.00,68.31,0.00,3.46
66.73,4.25,0.00,69.97,0.00,3.10
68.10,4.32,0.00,68.17,0.00,3.60
66.51,4.47,0.00,69.68,0.00,3.24
67.88,4.47,0.00,67.88,0.00,3.75
66.08,4.61,0.00,69.68,0.00,3.39
67.52,4.61,0.00,67.66,0.00,3.89
65.79,4.76,0.00,69.32,0.00,3.60
67.09,4.83,0.00,68.46,0.00,3.82
66.58,4.90,0.00,67.23,0.00,4.18
65.50,5.19,0.00,68.60,0.00,4.03
66.51,5.19,0.00,66.87,0.00,4.47
64.99,5.41,0.00,68.17,0.00,4.25
66.15,5.41,0.00,66.65,0.00,4.61
64.63,5.55,0.00,68.10,0.00,4.40
65.86,5.62,0.00,66.44,0.00,4.83
64.27,5.77,0.00,67.88,0.00,4.61
65.50,5.77,0.00,66.15,0.00,5.04
63.98,5.91,0.00,67.59,0.00,4.76
65.28,5.98,0.00,65.79,0.00,5.26
63.62,6.13,0.00,67.37,0.00,4.97
64.92,6.05,0.00,65.64,0.00,5.41
63.33,6.27,0.00,67.01,0.00,5.26
64.49,6.34,0.00,65.28,0.00,5.55
62.90,6.56,0.00,66.80,0.00,5.41
64.20,6.56,0.00,65.14,0.00,5.77
62.76,6.78,0.00,66.44,0.00,5.62
63.84,6.85,0.00,64.71,0.00,5.98
62.18,6.92,0.00,66.22,0.00,5.84
63.48,6.92,0.00,64.63,0.00,6.27
61.96,7.14,0.00,65.79,0.00,5.98
63.05,7.06,0.00,64.20,0.00,6.34
61.53,7.28,0.00,65.64,0.00,6.13
62.90,7.28,0.00,63.98,0.00,6.56
61.39,7.50,0.00,65.43,0.00,6.42
62.54,7.50,0.00,63.77,0.00,6.70
60.88,7.71,0.00,65.35,0.00,6.49
62.25,7.64,0.00,63.55,0.00,6.92
60.74,7.86,0.00,64.78,0.00,6.70
61.75,7.86,0.00,63.19,0.00,7.06
60.30,8.07,0.00,64.49,0.00,6.92
61.46,8.07,0.00,63.77,0.00,6.99
61.03,8.15,0.00,62.61,0.00,7.28
59.80,8.36,0.00,63.84,0.00,7.28
60.81,8.29,0.00,62.40,0.00,7.57
59.51,8.58,0.00,63.55,0.00,7.43
60.52,8.51,0.00,61.96,0.00,7.79
59.01,8.65,0.00,63.33,0.00,7.57
60.09,8.65,0.00,61.89,0.00,7.93
58.79,8.94,0.00,62.97,0.00,7.79
59.73,8.94,0.00,61.46,0.00,8.22
58.36,9.08,0.00,62.90,0.00,8.00
59.51,9.01,0.00,61.24,0.00,8.36
58.00,9.30,0.00,62.47,0.00,8.22
59.15,9.23,0.00,61.17,0.00,8.58
57.64,9.52,0.00,62.32,0.00,8.44
58.79,9.45,0.00,60.81,0.00,8.72
57.42,9.66,0.00,61.96,0.00,8.65
58.50,9.66,0.00,60.59,0.00,8.94
57.06,9.88,0.00,61.60,0.00,8.72
58.14,9.81,0.00,60.16,0.00,9.08
56.70,10.09,0.00,61.39,0.00,9.01
57.71,9.95,0.00,60.02,0.00,9.30
56.34,10.24,0.00,61.24,0.00,9.16
57.49,10.17,0.00,59.73,0.00,9.45
56.05,10.38,0.00,60.95,0.00,9.30
57.13,10.38,0.00,59.29,0.00,9.66
55.54,10.67,0.00,60.74,0.00,9.59
56.84,10.60,0.00,60.02,0.00,9.66
56.55,10.60,0.00,58.86,0.00,9.95
55.18,11.03,0.00,60.02,0.00,9.95
56.19,10.82,0.00,58.57,0.00,10.17
54.75,11.10,0.00,59.80,0.00,10.02
55.83,10.96,0.00,58.36,0.00,10.31
54.46,11.25,0.00,59.58,0.00,10.24
55.47,11.10,0.00,58.00,0.00,10.53
54.17,11.39,0.00,59.22,0.00,10.38
55.11,11.39,0.00,57.85,0.00,10.74
53.60,11.75,0.00,59.01,0.00,10.60
54.61,11.47,0.00,57.49,0.00,10.89
53.60,11.54,0.00,57.35,0.00,10.96
53.09,11.97,0.00,58.72,0.00,10.74
54.46,11.75,0.00,57.06,0.00,11.10
52.73,12.04,0.00,58.14,0.00,11.03
53.81,11.90,0.00,56.84,0.00,11.32
52.44,12.19,0.00,57.85,0.00,11.25
53.52,12.04,0.00,56.48,0.00,11.47
52.15,12.33,0.00,57.49,0.00,11.39
53.16,12.19,0.00,56.12,0.00,11.68
51.79,12.62,0.00,57.27,0.00,11.61
52.66,12.55,0.00,56.77,0.00,11.75
52.37,12.48,0.00,55.83,0.00,11.97
51.29,12.91,0.00,56.84,0.00,11.97
52.15,12.76,0.00,55.54,0.00,12.26
50.93,13.12,0.00,56.48,0.00,12.19
51.94,12.98,0.00,55.11,0.00,12.40
50.49,13.27,0.00,56.34,0.00,12.33
51.58,13.05,0.00,54.97,0.00,12.55
50.20,13.49,0.00,56.05,0.00,12.55
51.21,13.34,0.00,54.82,0.00,12.76
49.84,13.63,0.00,55.76,0.00,12.69
50.93,13.70,0.00,55.25,0.00,12.76
50.49,13.63,0.00,54.17,0.00,13.05
49.27,13.99,0.00,55.25,0.00,13.05
50.28,13.77,0.00,53.88,0.00,13.27
48.98,14.13,0.00,54.89,0.00,13.20
49.92,13.92,0.00,53.60,0.00,13.41
48.69,14.42,0.00,54.53,0.00,13.41
49.63,14.13,0.00,53.09,0.00,13.63
48.19,14.50,0.00,54.32,0.00,13.63
49.20,14.13,0.00,53.02,0.00,13.85
47.97,14.71,0.00,54.10,0.00,13.85
48.83,14.64,0.00,53.45,0.00,13.99
48.47,14.57,0.00,52.44,0.00,14.13
47.46,15.00,0.00,53.38,0.00,14.13
48.26,14.78,0.00,52.22,0.00,14.35
47.03,15.14,0.00,53.23,0.00,14.35
48.04,14.93,0.00,52.01,0.00,14.50
46.74,15.43,0.00,53.02,0.00,14.50
47.68,15.07,0.00,51.58,0.00,14.78
46.38,15.58,0.00,52.66,0.00,14.78
47.25,15.29,0.00,51.29,0.00,15.00
45.95,15.72,0.00,52.44,0.00,15.00
46.74,15.58,0.00,51.86,0.00,15.07
46.74,15.58,0.00,51.14,0.00,15.29
45.52,16.08,0.00,51.94,0.00,15.36
46.38,15.79,0.00,50.64,0.00,15.51
45.23,16.30,0.00,51.58,0.00,15.51
45.95,15.94,0.00,50.42,0.00,15.65
44.79,16.44,0.00,51.43,0.00,15.65
45.73,16.15,0.00,50.20,0.00,15.79
44.51,16.66,0.00,51.21,0.00,15.94
45.37,16.30,0.00,49.77,0.00,16.01
44.15,16.30,0.00,49.56,0.00,15.87
44.00,17.16,0.00,51.07,0.00,16.08
44.87,16.52,0.00,49.41,0.00,16.15
43.64,17.16,0.00,50.57,0.00,16.30
44.43,16.80,0.00,49.34,0.00,16.30
43.28,17.24,0.00,50.20,0.00,16.37
44.15,16.88,0.00,48.91,0.00,16.52
42.92,17.53,0.00,49.70,0.00,16.59
43.71,17.09,0.00,48.62,0.00,16.66
42.56,17.67,0.00,49.41,0.00,16.73
43.35,17.60,0.00,49.12,0.00,16.88
43.06,17.45,0.00,48.19,0.00,17.02
42.05,17.89,0.00,48.83,0.00,17.02
42.77,17.67,0.00,47.82,0.00,17.24
41.62,18.17,0.00,48.76,0.00,17.38
42.41,17.81,0.00,47.54,0.00,17.38
41.33,18.32,0.00,48.55,0.00,17.53
42.13,18.03,0.00,47.32,0.00,17.53
40.97,18.61,0.00,48.19,0.00,17.67
41.84,18.17,0.00,47.03,0.00,17.74
40.61,18.68,0.00,47.97,0.00,17.89
41.40,18.54,0.00,47.46,0.00,17.89
41.19,18.32,0.00,46.60,0.00,18.03
40.11,19.04,0.00,47.54,0.00,18.17
40.90,18.68,0.00,46.45,0.00,18.25
39.74,19.26,0.00,47.39,0.00,18.32
40.47,18.97,0.00,46.17,0.00,18.39
39.46,19.55,0.00,47.18,0.00,18.54
40.25,19.11,0.00,45.88,0.00,18.61
39.02,19.69,0.00,46.81,0.00,18.75
39.89,19.26,0.00,45.44,0.00,18.75
38.73,19.91,0.00,46.38,0.00,18.90
39.46,19.76,0.00,45.80,0.00,18.97
39.24,19.47,0.00,45.08,0.00,19.04
38.16,20.05,0.00,45.88,0.00,19.18
38.95,19.62,0.00,44.87,0.00,19.26
37.87,20.27,0.00,45.52,0.00,19.40
38.73,19.83,0.00,44.36,0.00,19.40
37.44,20.41,0.00,45.23,0.00,19.55
38.23,19.98,0.00,44.22,0.00,19.62
37.08,20.56,0.00,44.87,0.00,19.69
37.87,20.12,0.00,43.93,0.00,19.76
36.71,20.70,0.00,44.65,0.00,19.91
37.44,20.77,0.00,44.29,0.00,20.05
37.00,20.48,0.00,43.50,0.00,20.05
36.21,20.99,0.00,44.22,0.00,20.27
36.79,20.56,0.00,43.28,0.00,20.19
35.85,21.20,0.00,44.07,0.00,20.41
36.50,20.77,0.00,42.99,0.00,20.48
35.42,21.42,0.00,43.50,0.00,20.70
36.14,20.92,0.00,42.49,0.00,20.63
35.13,21.57,0.00,43.21,0.00,20.84
35.78,21.13,0.00,42.27,0.00,20.84
34.91,21.78,0.00,42.99,0.00,21.06
35.34,21.57,0.00,42.56,0.00,20.99
35.13,21.42,0.00,41.76,0.00,21.13
34.26,22.07,0.00,42.41,0.00,21.35
34.91,21.64,0.00,41.55,0.00,21.35
33.83,22.36,0.00,42.27,0.00,21.49
34.55,21.78,0.00,41.33,0.00,21.49
33.54,22.58,0.00,41.98,0.00,21.64
34.19,22.07,0.00,40.97,0.00,21.57
33.32,22.86,0.00,41.69,0.00,21.85
33.76,22.14,0.00,40.68,0.00,21.78
32.82,22.14,0.00,40.54,0.00,21.64
32.67,23.22,0.00,41.69,0.00,22.07
33.40,22.50,0.00,40.47,0.00,21.85
32.31,23.30,0.00,41.26,0.00,22.07
32.96,22.65,0.00,40.11,0.00,22.07
31.88,23.37,0.00,40.75,0.00,22.29
32.39,22.79,0.00,39.67,0.00,22.29
31.59,23.44,0.00,40.32,0.00,22.43
32.24,22.86,0.00,39.46,0.00,22.43
31.16,23.66,0.00,40.03,0.00,22.58
31.66,23.59,0.00,39.60,0.00,22.72
31.45,23.30,0.00,39.02,0.00,22.72
30.65,23.95,0.00,39.53,0.00,23.01
31.30,23.44,0.00,38.66,0.00,22.94
30.37,24.02,0.00,39.24,0.00,23.08
30.94,23.59,0.00,38.37,0.00,23.01
29.93,24.38,0.00,38.95,0.00,23.30
30.51,23.80,0.00,38.01,0.00,23.30
29.57,24.45,0.00,38.59,0.00,23.51
30.15,23.87,0.00,37.80,0.00,23.51
29.14,24.60,0.00,38.45,0.00,23.66
29.72,24.52,0.00,38.09,0.00,23.66
29.57,24.23,0.00,37.44,0.00,23.66
28.78,25.03,0.00,37.87,0.00,24.02
29.21,24.45,0.00,37.15,0.00,23.95
28.27,25.10,0.00,37.65,0.00,24.23
28.85,24.52,0.00,36.79,0.00,24.09
27.99,25.39,0.00,37.36,0.00,24.38
28.49,24.74,0.00,36.43,0.00,24.31
27.62,25.68,0.00,37.08,0.00,24.45
28.06,25.03,0.00,36.07,0.00,24.52
27.26,25.89,0.00,36.71,0.00,24.74
27.77,25.60,0.00,36.43,0.00,24.74
27.70,25.10,0.00,35.70,0.00,24.67
26.76,26.04,0.00,36.21,0.00,25.03
27.19,25.39,0.00,35.34,0.00,24.88
26.33,26.33,0.00,35.85,0.00,25.17
26.83,25.68,0.00,35.06,0.00,25.03
26.04,26.47,0.00,35.56,0.00,25.39
26.54,25.75,0.00,34.84,0.00,25.24
25.68,26.47,0.00,35.42,0.00,25.46
26.11,25.82,0.00,34.55,0.00,25.39
25.32,26.69,0.00,34.91,0.00,25.68
25.60,26.54,0.00,34.77,0.00,25.82
25.46,26.11,0.00,34.33,0.00,25.75
24.81,26.90,0.00,34.48,0.00,26.04
25.32,26.25,0.00,33.90,0.00,25.89
24.52,27.12,0.00,34.19,0.00,26.18
24.88,26.47,0.00,33.47,0.00,26.04
24.09,27.26,0.00,33.76,0.00,26.40
24.45,26.69,0.00,33.18,0.00,26.25
23.66,27.48,0.00,33.54,0.00,26.61
24.16,26.76,0.00,32.89,0.00,26.33
23.37,26.83,0.00,32.67,0.00,26.33
23.22,28.13,0.00,33.40,0.00,26.90
23.59,27.05,0.00,32.46,0.00,26.61
22.79,27.99,0.00,32.89,0.00,26.98
23.15,27.26,0.00,32.24,0.00,26.76
22.43,28.27,0.00,32.60,0.00,27.12
22.86,27.41,0.00,31.95,0.00,26.90
22.14,28.35,0.00,32.31,0.00,27.34
22.58,27.70,0.00,31.66,0.00,27.12
21.78,28.63,0.00,32.03,0.00,27.55
22.14,27.70,0.00,31.59,0.00,27.34
21.42,27.77,0.00,31.30,0.00,27.19
21.35,29.00,0.00,32.03,0.00,27.77
21.64,28.06,0.00,31.09,0.00,27.41
20.92,29.14,0.00,31.38,0.00,28.06
21.20,28.35,0.00,30.58,0.00,27.70
20.48,29.28,0.00,30.94,0.00,28.06
20.92,28.42,0.00,30.37,0.00,27.77
20.19,29.28,0.00,30.73,0.00,28.13
20.48,28.49,0.00,30.08,0.00,27.84
19.76,29.50,0.00,30.44,0.00,28.27
20.12,28.71,0.00,29.79,0.00,28.06
19.69,28.71,0.00,29.64,0.00,28.13
19.18,29.86,0.00,30.01,0.00,28.49
19.62,28.85,0.00,29.43,0.00,28.20
18.82,29.79,0.00,29.72,0.00,28.63
19.26,29.00,0.00,29.07,0.00,28.42
18.61,29.93,0.00,29.28,0.00,28.78
18.90,29.21,0.00,28.85,0.00,28.56
18.17,30.08,0.00,29.07,0.00,29.00
18.46,29.28,0.00,28.71,0.00,28.71
17.81,30.22,0.00,29.00,0.00,29.14
18.03,29.93,0.00,28.56,0.00,29.14
17.89,29.50,0.00,28.27,0.00,29.07
17.24,30.44,0.00,28.35,0.00,29.43
17.60,29.72,0.00,27.84,0.00,29.28
16.95,30.58,0.00,28.06,0.00,29.64
17.24,29.86,0.00,27.62,0.00,29.50
16.59,30.80,0.00,27.70,0.00,29.79
16.88,30.01,0.00,27.19,0.00,29.64
16.15,31.09,0.00,27.34,0.00,30.08
16.52,30.22,0.00,26.90,0.00,29.86
15.79,31.16,0.00,27.05,0.00,30.29
16.08,30.87,0.00,26.83,0.00,30.29
15.87,30.44,0.00,26.54,0.00,30.08
15.29,31.45,0.00,26.61,0.00,30.51
15.58,30.80,0.00,26.18,0.00,30.29
15.00,31.74,0.00,26.25,0.00,30.87
15.14,30.80,0.00,25.97,0.00,30.51
14.57,31.88,0.00,26.11,0.00,31.02
14.78,30.94,0.00,25.82,0.00,30.65
14.13,32.17,0.00,25.89,0.00,31.16
14.42,31.16,0.00,25.46,0.00,30.87
13.85,32.24,0.00,25.53,0.00,31.30
13.92,31.81,0.00,25.46,0.00,31.30
13.85,31.45,0.00,25.10,0.00,31.09
13.34,32.31,0.00,25.03,0.00,31.45
13.49,31.59,0.00,24.60,0.00,31.23
12.98,32.60,0.00,24.60,0.00,31.88
13.12,31.81,0.00,24.31,0.00,31.45
12.62,32.67,0.00,24.31,0.00,32.03
12.69,31.88,0.00,24.02,0.00,31.59
12.26,32.89,0.00,24.09,0.00,32.10
12.40,32.03,0.00,23.73,0.00,31.74
11.90,33.11,0.00,23.73,0.00,32.46
11.97,32.60,0.00,23.59,0.00,32.39
11.75,32.24,0.00,23.37,0.00,32.17
11.32,33.18,0.00,23.30,0.00,32.60
11.54,32.31,0.00,23.08,0.00,32.31
10.96,33.40,0.00,23.15,0.00,32.82
11.18,32.46,0.00,22.79,0.00,32.53
10.67,33.40,0.00,22.86,0.00,33.11
10.74,32.75,0.00,22.65,0.00,32.75
10.24,33.76,0.00,22.65,0.00,33.32
10.38,32.82,0.00,22.36,0.00,32.89
10.09,34.05,0.00,22.72,0.00,33.68
9.88,33.40,0.00,22.00,0.00,33.32
9.81,33.11,0.00,21.93,0.00,33.25
9.37,33.83,0.00,21.71,0.00,33.76
9.52,33.18,0.00,21.71,0.00,33.40
9.08,34.19,0.00,21.64,0.00,33.97
9.23,33.32,0.00,21.35,0.00,33.54
8.72,34.41,0.00,21.28,0.00,34.19
8.80,33.47,0.00,21.20,0.00,33.76
8.44,34.62,0.00,20.99,0.00,34.33
8.36,33.68,0.00,20.84,0.00,33.83
7.93,34.69,0.00,20.77,0.00,34.48
8.07,33.83,0.00,20.56,0.00,34.05
7.71,34.84,0.00,20.48,0.00,34.69
7.71,33.90,0.00,20.27,0.00,34.19
7.35,33.90,0.00,19.91,0.00,34.05
7.21,35.56,0.00,20.27,0.00,34.91
7.14,34.26,0.00,20.05,0.00,34.33
6.78,35.34,0.00,19.91,0.00,34.77
6.85,34.41,0.00,19.76,0.00,34.41
6.49,35.34,0.00,19.62,0.00,35.13
6.49,34.48,0.00,19.47,0.00,34.69
6.05,35.49,0.00,19.33,0.00,35.20
6.05,34.62,0.00,19.26,0.00,34.77
5.62,35.70,0.00,19.11,0.00,35.34
5.69,34.84,0.00,18.90,0.00,34.98
5.33,35.85,0.00,18.68,0.00,35.56
5.26,35.06,0.00,18.54,0.00,35.13
4.97,35.85,0.00,18.46,0.00,35.78
4.97,35.06,0.00,18.25,0.00,35.27
4.68,36.14,0.00,18.03,0.00,35.99
4.54,35.70,0.00,17.89,0.00,35.92
4.40,35.20,0.00,17.89,0.00,35.56
4.11,36.14,0.00,17.67,0.00,36.14
4.11,35.42,0.00,17.60,0.00,35.78
3.75,36.50,0.00,17.31,0.00,36.50
3.75,35.56,0.00,17.31,0.00,36.14
3.39,36.57,0.00,17.09,0.00,36.64
3.39,35.63,0.00,17.16,0.00,36.14
3.10,36.79,0.00,17.02,0.00,36.79
3.02,35.92,0.00,16.88,0.00,36.28
2.74,36.93,0.00,16.59,0.00,37.15
2.66,35.85,0.00,16.59,0.00,36.35
2.38,37.08,0.00,16.37,0.00,37.15
2.30,36.14,0.00,16.37,0.00,36.50
2.01,37.29,0.00,16.08,0.00,37.29
2.01,36.21,0.00,16.15,0.00,36.64
1.65,37.36,0.00,15.79,0.00,37.58
1.51,36.93,0.00,15.58,0.00,37.44
1.51,36.43,0.00,15.58,0.00,37.08
1.15,37.51,0.00,15.36,0.00,37.65
1.08,36.57,0.00,15.36,0.00,37.29
0.86,37.80,0.00,15.00,0.00,37.87
0.72,36.86,0.00,15.07,0.00,37.36
0.50,37.94,0.00,14.86,0.00,38.23
0.57,37.08,0.00,14.78,0.00,37.58
0.36,38.01,0.00,14.57,0.00,38.09
0.21,37.87,0.00,14.42,0.00,38.23
0.14,37.22,0.00,14.35,0.00,37.87
0.00,38.30,0.00,13.99,0.00,38.52
0.00,37.36,0.00,14.28,0.00,38.01
0.00,38.37,0.00,13.92,0.00,38.73
0.00,37.51,0.00,13.99,0.00,38.23
0.00,38.52,0.00,13.56,0.00,38.95
0.00,37.65,0.00,13.77,0.00,38.45
0.00,38.59,0.00,13.34,0.00,39.10
0.00,37.80,0.00,13.49,0.00,38.52
0.00,38.88,0.00,13.05,0.00,39.31
0.00,37.94,0.00,13.12,0.00,38.73
0.00,38.95,0.00,12.55,0.00,39.46
0.00,38.01,0.00,12.76,0.00,38.81
0.00,39.17,0.00,12.33,0.00,39.53
0.00,38.23,0.00,12.55,0.00,38.95
0.00,39.24,0.00,11.97,0.00,39.74
0.00,38.23,0.00,12.26,0.00,39.17
0.00,38.01,0.00,11.75,0.00,38.95
0.00,39.89,0.00,11.83,0.00,39.96
0.00,38.45,0.00,11.90,0.00,39.31
0.00,39.60,0.00,11.47,0.00,40.18
0.00,38.66,0.00,11.61,0.00,39.46
0.00,39.82,0.00,11.10,0.00,40.18
0.00,38.73,0.00,11.39,0.00,39.67
0.00,39.89,0.00,10.96,0.00,40.47
0.00,38.81,0.00,11.18,0.00,39.82
0.00,39.96,0.00,10.67,0.00,40.61
0.00,38.95,0.00,10.89,0.00,39.89
0.00,40.25,0.00,10.46,0.00,40.75
0.00,39.10,0.00,10.60,0.00,40.11
0.00,40.25,0.00,10.09,0.00,40.90
0.00,39.24,0.00,10.38,0.00,40.18
0.00,40.39,0.00,9.66,0.00,40.90
0.00,40.25,0.00,9.81,0.00,40.97
0.00,39.46,0.00,9.30,0.00,40.25
0.00,40.54,0.00,9.37,0.00,41.19
0.00,39.67,0.00,9.45,0.00,40.61
0.00,40.83,0.00,8.94,0.00,41.48
0.00,39.67,0.00,9.08,0.00,40.83
0.00,40.90,0.00,8.58,0.00,41.62
0.00,39.96,0.00,8.80,0.00,40.90
0.00,41.12,0.00,8.22,0.00,41.69
0.00,40.03,0.00,8.65,0.00,41.04
0.00,41.26,0.00,8.07,0.00,41.91
0.00,40.18,0.00,8.36,0.00,41.12
0.00,41.33,0.00,7.79,0.00,42.13
0.00,40.32,0.00,8.15,0.00,41.33
0.00,41.48,0.00,7.64,0.00,42.13
0.00,40.39,0.00,7.93,0.00,41.48
0.00,41.55,0.00,7.28,0.00,42.41
0.00,40.47,0.00,7.71,0.00,41.55
0.00,41.76,0.00,7.06,0.00,42.41
0.00,40.68,0.00,7.43,0.00,41.76
0.00,41.84,0.00,6.70,0.00,42.63
0.00,40.68,0.00,7.06,0.00,41.91
0.00,42.05,0.00,6.34,0.00,42.77
0.00,40.97,0.00,6.78,0.00,42.13
0.00,42.05,0.00,6.13,0.00,42.92
0.00,40.97,0.00,6.49,0.00,42.20
0.00,42.27,0.00,5.91,0.00,43.28
0.00,41.12,0.00,6.27,0.00,42.41
0.00,42.34,0.00,5.55,0.00,43.28
0.00,41.19,0.00,6.05,0.00,42.49
0.00,42.56,0.00,5.33,0.00,43.35
0.00,41.40,0.00,5.77,0.00,42.77
0.00,42.63,0.00,5.04,0.00,43.50
0.00,42.27,0.00,5.04,0.00,43.42
0.00,41.48,0.00,5.19,0.00,42.77
0.00,42.85,0.00,4.90,0.00,43.86
0.00,41.69,0.00,5.26,0.00,43.06
0.00,42.85,0.00,4.54,0.00,43.93
0.00,41.91,0.00,4.97,0.00,43.21
0.00,43.06,0.00,4.18,0.00,44.15
0.00,41.98,0.00,4.76,0.00,43.21
0.00,43.42,0.00,3.96,0.00,44.22
0.00,42.27,0.00,4.32,0.00,43.42
0.00,43.50,0.00,3.53,0.00,44.29
0.00,42.27,0.00,4.11,0.00,43.50
0.00,43.57,0.00,3.24,0.00,44.51
0.00,42.34,0.00,3.82,0.00,43.71
0.00,43.57,0.00,2.95,0.00,44.58
0.00,42.41,0.00,3.53,0.00,43.78
0.00,43.78,0.00,2.74,0.00,44.72
0.00,42.63,0.00,3.24,0.00,43.93
0.00,43.86,0.00,2.45,0.00,44.87
0.00,42.92,0.00,3.02,0.00,44.07
0.00,44.07,0.00,2.23,0.00,45.01
0.00,42.92,0.00,2.81,0.00,44.29
0.00,44.15,0.00,1.94,0.00,45.16
0.00,43.14,0.00,2.59,0.00,44.36
0.00,44.29,0.00,1.80,0.00,45.37
0.00,43.21,0.00,2.38,0.00,44.58
0.00,44.36,0.00,1.58,0.00,45.44
0.00,43.35,0.00,2.30,0.00,44.65
0.00,44.65,0.00,0.86,0.00,45.66
0.00,43.42,0.00,1.80,0.00,44.79
0.00,44.79,0.00,0.43,0.00,45.73
0.00,43.64,0.00,0.64,0.00,44.87
0.00,43.42,0.00,0.00,0.00,44.79
0.00,43.50,0.00,0.00,0.00,44.79
0.00,45.66,0.00,0.00,0.00,46.24
0.00,44.72,0.00,0.00,0.00,45.73
0.00,44.79,0.00,0.00,0.00,45.95
0.00,44.43,0.00,0.00,0.00,45.88
0.00,44.07,0.00,0.00,0.00,45.30
0.00,45.37,0.00,0.00,0.00,46.38
0.00,44.15,0.00,0.00,0.00,45.59
0.00,45.59,0.00,0.00,0.00,46.60
0.00,44.29,0.00,0.00,0.00,45.73
0.00,45.88,0.00,0.00,0.00,46.89
0.00,44.36,0.00,0.00,0.00,45.80
0.00,45.95,0.00,0.00,0.00,46.89
0.00,44.51,0.00,0.00,0.00,45.95
0.00,46.09,0.00,0.00,0.00,47.03
0.00,44.51,0.00,0.00,0.00,45.95
0.00,46.02,0.00,0.00,0.00,47.10
0.00,44.65,0.00,0.00,0.00,46.17
0.00,46.31,0.00,0.00,0.00,47.39
0.00,44.79,0.00,0.00,0.00,46.24
0.00,46.38,0.00,0.00,0.00,47.39
0.00,44.94,0.00,0.00,0.00,46.45
0.00,46.45,0.00,0.00,0.00,47.61
0.00,45.23,0.00,0.00,0.00,46.53
